hole_ID,depth_from,to_depth,rock unit,rock code,rock class
RAE-08-023,255.42,256.03,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-023,256.03,335.59,Glory Hole volcanics,GHv,Volcanic
RAE-08-023,335.59,378.87,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-023,378.87,386.18,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-023,386.18,388.62,Glory Hole volcanics,GHv,Volcanic
RAE-08-023,388.62,391.97,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-023,391.97,394.11,Glory Hole volcanics,GHv,Volcanic
RAE-08-023,394.11,398.98,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-023,398.98,400.51,Glory Hole volcanics,GHv,Volcanic
RAE-08-023,400.51,404.47,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-023,404.47,406.3,Glory Hole volcanics,GHv,Volcanic
RAE-08-023,406.3,475.49,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-024,0,88.39,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-024,88.39,91.44,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-024,91.44,99.67,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-024,99.67,100.89,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-024,100.89,120.7,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-024,120.7,157.28,Monzogranite porphyry,mgp,Intrusive
RAE-08-024,157.28,164.9,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-024,164.9,168.86,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-024,168.86,194.77,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-024,194.77,195.68,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-024,195.68,207.57,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-024,207.57,211.53,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-024,211.53,213.97,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-024,213.97,217.02,Monzogranite porphyry,mgp,Intrusive
RAE-08-024,217.02,231.65,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-024,231.65,274.63,Glory Hole volcanics,GHv,Volcanic
RAE-08-024,274.63,480.37,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-024,480.37,481.89,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-024,481.89,492.56,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-024,492.56,494.08,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-024,494.08,518.16,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,0,12.8,Monzogranite porphyry,mgp,Intrusive
RAE-08-025,12.8,41.76,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,41.76,44.2,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,44.2,48.46,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,48.46,48.77,Monzogranite porphyry,mgp,Intrusive
RAE-08-025,48.77,51.51,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,51.51,51.82,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,51.82,57.61,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,57.61,57.91,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,57.91,63.4,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,63.4,65.84,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,65.84,69.8,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,69.8,70.41,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,70.41,73.46,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,73.46,74.68,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,74.68,97.23,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,97.23,97.84,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,97.84,111.56,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,111.56,113.08,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,113.08,120.09,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,120.09,124.05,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,124.05,130.15,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,130.15,134.11,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,134.11,153.01,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,153.01,160.63,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,160.63,161.54,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,161.54,162.46,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,162.46,167.03,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,167.03,169.47,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,169.47,177.39,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,177.39,183.49,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,183.49,191.11,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,191.11,192.33,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,192.33,195.38,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,195.38,210.31,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,210.31,223.72,Breccia undiff,bx,Breccia
RAE-08-025,223.72,224.94,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,224.94,225.55,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,225.55,228.6,Breccia undiff,bx,Breccia
RAE-08-025,228.6,248.41,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,248.41,251.46,Breccia undiff,bx,Breccia
RAE-08-025,251.46,256.95,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,256.95,259.39,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,259.39,270.05,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,270.05,271.27,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,271.27,279.5,Breccia undiff,bx,Breccia
RAE-08-025,279.5,281.03,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,281.03,283.46,Breccia undiff,bx,Breccia
RAE-08-025,283.46,284.07,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,284.07,295.66,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,295.66,305.72,Breccia undiff,bx,Breccia
RAE-08-025,305.72,328.58,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,328.58,329.18,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,329.18,335.28,Breccia undiff,bx,Breccia
RAE-08-025,335.28,343.51,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,343.51,347.78,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,347.78,359.66,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,359.66,363.93,Glory Hole volcanics,GHv,Volcanic
RAE-08-025,363.93,366.07,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,366.07,384.05,Breccia undiff,bx,Breccia
RAE-08-025,384.05,390.14,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-025,390.14,406.3,Glory Hole volcanics,GHv,Volcanic
RAE-08-025,406.3,413,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-025,413,486.16,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,0,203.61,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,203.61,204.52,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,204.52,224.94,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,224.94,225.55,Felsic Undiff,Fels,Felsic Dyke
RAE-08-029,225.55,241.4,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,241.4,244.15,Monzogranite porphyry,mgp,Intrusive
RAE-08-029,244.15,248.41,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,248.41,250.24,Monzogranite porphyry,mgp,Intrusive
RAE-08-029,250.24,255.73,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,255.73,256.03,Monzogranite porphyry,mgp,Intrusive
RAE-08-029,256.03,316.69,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,316.69,329.49,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,329.49,337.72,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,337.72,339.85,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,339.85,348.39,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,348.39,351.13,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,351.13,361.8,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,361.8,371.86,Monzogranite porphyry,mgp,Intrusive
RAE-08-029,371.86,377.34,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,377.34,378.26,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,378.26,398.68,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,398.68,400.51,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,400.51,413.92,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,413.92,416.05,Monzogranite porphyry,mgp,Intrusive
RAE-08-029,416.05,417.88,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,417.88,418.49,Monzogranite porphyry,mgp,Intrusive
RAE-08-029,418.49,426.11,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,426.11,426.72,Monzogranite porphyry,mgp,Intrusive
RAE-08-029,426.72,454.46,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,454.46,457.51,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,457.51,468.78,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,468.78,469.39,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,469.39,487.68,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,487.68,626.06,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,626.06,626.97,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,626.97,769.93,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,769.93,770.54,Monzogranite porphyry,mgp,Intrusive
RAE-08-029,770.54,888.8,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,888.8,889.41,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,889.41,901.3,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,901.3,903.43,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,903.43,912.27,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,912.27,915.32,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,915.32,920.19,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,920.19,923.55,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,923.55,926.29,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,926.29,937.26,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,937.26,950.52,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,950.52,952.81,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,952.81,981.15,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,981.15,1002.79,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,1002.79,1003.71,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,1003.71,1004.93,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,1004.93,1009.19,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,1009.19,1011.02,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,1011.02,1012.55,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,1012.55,1013.16,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-029,1013.16,1013.77,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-029,1013.77,1252.12,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,0,64.01,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,64.01,80.77,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,80.77,82.3,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,82.3,94.49,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,94.49,130.45,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,130.45,131.98,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,131.98,171.3,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,171.3,188.98,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,188.98,195.68,Breccia undiff,bx,Breccia
RAE-08-032,195.68,198.43,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,198.43,201.17,Breccia undiff,bx,Breccia
RAE-08-032,201.17,218.85,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,218.85,220.98,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,220.98,231.95,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,231.95,240.49,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,240.49,244.15,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,244.15,251.77,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,251.77,256.64,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,256.64,262.43,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,262.43,277.67,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,277.67,281.33,Monzogranite porphyry,mgp,Intrusive
RAE-08-032,281.33,284.99,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,284.99,292.61,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,292.61,298.7,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,298.7,301.75,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,301.75,314.25,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,314.25,316.99,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,316.99,317.6,Felsic Undiff,Fels,Felsic Dyke
RAE-08-032,317.6,323.7,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,323.7,338.63,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,338.63,338.94,Felsic Undiff,Fels,Felsic Dyke
RAE-08-032,338.94,341.68,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,341.68,350.52,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,350.52,354.18,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,354.18,361.19,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,361.19,362.71,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,362.71,364.85,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,364.85,366.07,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,366.07,373.08,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,373.08,374.9,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,374.9,377.34,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,377.34,378.26,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,378.26,381,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,381,381.31,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,381.31,407.52,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,407.52,408.13,Felsic Undiff,Fels,Felsic Dyke
RAE-08-032,408.13,426.72,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,426.72,441.05,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,441.05,619.96,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,619.96,665.68,Monzogranite porphyry,mgp,Intrusive
RAE-08-032,665.68,739.14,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,739.14,743.87,Monzogranite porphyry,mgp,Intrusive
RAE-08-032,743.87,851.61,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,851.61,852.37,Monzogranite porphyry,mgp,Intrusive
RAE-08-032,852.37,888.49,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,888.49,901.91,Monzogranite porphyry,mgp,Intrusive
RAE-08-032,901.91,902.67,Granodiorite porphyry undiff,gdp,Intrusive
RAE-08-032,902.67,932.39,Monzogranite porphyry,mgp,Intrusive
RAE-08-032,932.39,1002.79,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,1002.79,1003.4,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,1003.4,1061.93,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-032,1061.93,1064.97,Monzogranite porphyry,mgp,Intrusive
RAE-08-032,1064.97,1200,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,0,30.94,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,30.94,33.53,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,33.53,64.16,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,64.16,70.35,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,70.35,157.64,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,157.64,177.24,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,177.24,279.35,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,279.35,292,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,292,320.5,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,320.5,321.02,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,321.02,331.32,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,331.32,332.14,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,332.14,396.7,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,396.7,398.98,Felsic Undiff,Fels,Felsic Dyke
RAE-08-045,398.98,412.7,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,412.7,413.61,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,413.61,469.55,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,469.55,469.94,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,469.94,471.01,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,471.01,471.74,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,471.74,589.73,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,589.73,595.03,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,595.03,603.63,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,603.63,611.58,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,611.58,624.99,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,624.99,630.63,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,630.63,822.35,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,822.35,835,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,835,843.54,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,843.54,845.21,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,845.21,859.23,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,859.23,861.98,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,861.98,867.16,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,867.16,876.12,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,876.12,912.27,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,912.27,912.88,Undiff - Faulted,fg,Fault
RAE-08-045,912.88,923.7,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,923.7,924.92,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,924.92,930.1,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,930.1,935.13,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,935.13,972.31,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,972.31,989.08,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,989.08,999.75,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,999.75,1011.18,Monzogranite porphyry,mgp,Intrusive
RAE-08-045,1011.18,1078.84,Porphyritic quartz diorite,pqd,Intrusive
RAE-08-045,1078.84,1103.68,Cement-rich breccia,Bxce,Breccia
RAE-08-045,1103.68,1160.07,Porphyritic quartz diorite,pqd,Intrusive
RAE-11-054,0,102.26,Granodiorite,gd,Intrusive
RAE-11-054,102.26,408.28,Granodiorite,gd,Intrusive
RAE-11-054,408.28,447.75,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
RAE-11-054,447.75,466.65,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
RAE-11-054,466.65,483.72,Igneous cemented breccia,Bxi,Breccia
RAE-11-054,483.72,498.96,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
RAE-11-054,498.96,613.47,Granodiorite,gd,Intrusive
RAE-11-054,613.47,621.64,Igneous cemented breccia,Bxi,Breccia
RAE-11-054,621.64,634.29,Granodiorite,gd,Intrusive
RAE-11-054,634.29,638.1,Granodiorite porphyry 2,gdp2,Intrusive
RAE-11-054,638.1,686.1,Granodiorite,gd,Intrusive
RAE-11-054,686.1,687.02,Granodiorite porphyry 2,gdp2,Intrusive
RAE-11-054,687.02,694.33,Granodiorite,gd,Intrusive
RAE-11-054,694.33,694.94,Granodiorite porphyry 2,gdp2,Intrusive
RAE-11-054,694.94,708.05,Hydrothermally cemented breccia,Bxh,Alt-Min Breccia
RAE-11-054,708.05,708.66,Granodiorite porphyry 2,gdp2,Intrusive
RAE-11-054,708.66,718.35,Granodiorite,gd,Intrusive
RAE-11-054,718.35,728.17,Granodiorite porphyry undiff,gdp,Intrusive
RAE-11-054,728.17,794.16,Granodiorite,gd,Intrusive
RAE-11-054,794.16,798.27,Granodiorite porphyry 2,gdp2,Intrusive
RAE-11-054,798.27,801.62,Granodiorite,gd,Intrusive
RAE-11-054,801.62,805.59,Igneous cemented breccia,Bxi,Breccia
RAE-11-054,805.59,886.66,Granodiorite,gd,Intrusive
RAE-11-054,886.66,894.28,Granodiorite porphyry undiff,gdp,Intrusive
RAE-11-054,894.28,912.88,Igneous cemented breccia,Bxi,Breccia
RAE-11-054,912.88,921.72,Granodiorite,gd,Intrusive
RAE-11-054,921.72,926.29,Porphyritic quartz diorite,pqd,Intrusive
RAE-11-054,926.29,926.9,Granodiorite,gd,Intrusive
RAE-11-054,926.9,928.88,Porphyritic quartz diorite,pqd,Intrusive
RAE-11-054,928.88,930.55,Granodiorite,gd,Intrusive
RAE-11-054,930.55,932.54,Porphyritic quartz diorite,pqd,Intrusive
RAE-11-054,932.54,941.22,Granodiorite,gd,Intrusive
RAE-11-054,941.22,941.98,Granodiorite porphyry undiff,gdp,Intrusive
RAE-11-054,941.98,943.05,Granodiorite,gd,Intrusive
RAE-11-054,943.05,957.68,Granodiorite porphyry 2,gdp2,Intrusive
RAE-11-054,957.68,967.28,Igneous cemented breccia,Bxi,Breccia
RAE-11-054,967.28,991.21,Granodiorite,gd,Intrusive
RAE-11-054,991.21,993.34,Granodiorite porphyry 2,gdp2,Intrusive
RAE-11-054,993.34,1000.51,Granodiorite,gd,Intrusive
RAE-11-054,1000.51,1007.67,Igneous cemented breccia,Bxi,Breccia
RAE-11-054,1007.67,1021.38,Granodiorite,gd,Intrusive
RAE-11-054,1021.38,1025.87,Igneous cemented breccia,Bxi,Breccia
RAE-11-054,1025.87,1040.28,Granodiorite porphyry 2,gdp2,Intrusive
RAE-11-055,0,18.29,Porphyritic quartz diorite,pqd,Intrusive
RAE-11-055,18.29,24.38,Granodiorite porphyry undiff,gdp,Intrusive
RAE-11-055,24.38,45.72,Granodiorite porphyry undiff,gdp,Intrusive
RAE-11-055,45.72,52.73,Porphyritic quartz diorite,pqd,Intrusive
RAE-11-055,52.73,67.06,Igneous cemented breccia,Bxi,Breccia
RAE-11-055,67.06,97.54,Glory Hole volcanics,GHv,Volcanic
RAE-11-055,97.54,103.94,Granodiorite porphyry undiff,gdp,Intrusive
RAE-11-055,103.94,109.73,Glory Hole volcanics,GHv,Volcanic
RAE-11-055,109.73,121.92,Monzogranite porphyry,mgp,Intrusive
RAE-11-055,121.92,128.02,Granodiorite porphyry undiff,gdp,Intrusive
RAE-11-055,128.02,146.3,Porphyritic quartz diorite,pqd,Intrusive
RAE-11-055,146.3,504.75,Granodiorite porphyry undiff,gdp,Intrusive
RAE-11-055,504.75,517.55,Porphyritic quartz diorite,pqd,Intrusive
RAE-11-055,517.55,524.56,Igneous cemented breccia,Bxi,Breccia
RAE-11-055,524.56,594.97,Granodiorite,gd,Intrusive
RAE-11-055,594.97,610.21,Min Igneous cemented breccia,Bxim,Alt-Min Breccia
RAE-11-055,610.21,619.66,Granodiorite,gd,Intrusive
RAE-11-055,619.66,675.44,Igneous cemented breccia,Bxi,Breccia
RAE-11-055,675.44,759.41,Granodiorite porphyry 2,gdp2,Intrusive
RAE-11-055,759.41,777.55,Granodiorite,gd,Intrusive
RAE-11-055,777.55,795.68,Granodiorite porphyry 2,gdp2,Intrusive
RAE-11-055,795.68,843.08,Granodiorite porphyry 1,gdp1,Intrusive
RAE-11-055,843.08,1032.05,Granodiorite,gd,Intrusive
RAE-11-055,1032.05,1081.13,Min Igneous cemented breccia,Bxim,Alt-Min Breccia
RAE-11-055,1081.13,1090.88,Granodiorite,gd,Intrusive
RAE-11-055,1090.88,1117.4,Min Igneous cemented breccia,Bxim,Alt-Min Breccia
