hole_ID,depth_from,depth_to,Cu_pct,Mo_pct,Ag_ppm,Au_ppm
LM-10,108.81,111.86,1.28,0.000746,1.89,
LM-10,111.86,114.91,0.743,0.000578,2.26,
LM-10,114.91,117.96,0.196,0.000974,0.62,
LM-10,117.96,121.01,0.678,0.00102,1.24,
LM-10,121.01,122.38,0.293,0.000636,0.91,
LM-10,122.38,123.44,1.855,0.00101,6.03,
LM-10,123.44,126.49,0.482,0.000429,3.5,
LM-10,126.49,129.54,0.212,0.000639,1.99,
LM-10,129.54,132.59,0.0359,0.000382,0.34,
LM-10,132.59,134.9,0.0853,0.00068,0.8,
LM-10,134.9,137.47,0.532,0.00082,3.07,
LM-10,137.47,139.78,0.1085,0.000427,1,
LM-10,139.78,141.58,0.856,0.001445,2.71,
LM-10,141.58,143.87,0.058,0.000234,0.3,
LM-10,143.87,146.91,0.21,0.0029,0.76,
LM-10,146.91,149.41,0.1935,0.00354,0.77,
LM-10,149.41,150.72,0.1975,0.00728,0.5,
LM-10,150.72,153.31,6.02,0.00206,6.32,
LM-10,153.31,156.36,0.263,0.00194,0.94,
LM-10,156.36,159.41,0.197,0.00149,0.52,
LM-10,159.41,162.46,0.272,0.00139,0.91,
LM-10,162.46,165.51,0.122,0.001285,0.36,
LM-10,165.51,168.55,0.259,0.00282,0.65,
LM-10,168.55,171.6,0.811,0.00245,0.97,
LM-10,171.6,173.07,1.76,0.001095,1.35,
LM-10,173.07,175.38,0.279,0.00202,0.69,
LM-10,175.38,178.43,1.435,0.001165,1.59,
LM-10,178.43,180.59,0.334,0.000927,0.86,
LM-10,180.59,181.51,6.08,0.001355,4.55,
LM-10,181.51,183.19,0.245,0.000763,0.57,
LM-10,183.19,185.01,1.6,0.001185,2.35,
LM-10,185.01,185.93,0.292,0.0016,0.7,
LM-10,185.93,188.37,1.61,0.000792,1.19,
LM-10,188.37,191.41,0.333,0.00186,0.68,
LM-10,191.41,192.94,0.172,0.001415,0.48,
LM-10,192.94,194.62,0.1935,0.001855,0.82,
LM-10,194.62,197.51,0.1325,0.000691,0.38,
LM-10,197.51,200.56,0.1455,0.000838,0.46,
LM-10,200.56,203.61,0.648,0.001245,0.99,
LM-10,203.61,206.66,0.94,0.0019,1.37,
LM-10,206.66,209.7,0.285,0.000906,0.62,
LM-10,209.7,212.14,0.168,0.00129,0.71,
LM-10,212.14,214.88,2.22,0.001365,1.5,
LM-10,214.88,217.32,3.27,0.001685,1.21,
LM-11,39.78,41.15,0.17,-0.001,,
LM-11,41.15,42.98,0.11,-0.001,,
LM-11,42.98,44.5,0.47,-0.001,,
LM-11,44.5,46.02,0.12,-0.001,,
LM-11,46.02,47.85,5.89,-0.001,,
LM-11,47.85,49.23,0.06,-0.001,,
LM-11,49.23,50.29,3.66,-0.001,,
LM-11,50.29,52.58,0.64,-0.001,,
LM-11,52.58,53.64,3.28,-0.001,,
LM-11,53.64,55.47,0.25,-0.001,,
LM-11,55.47,57.3,2.83,-0.001,,
LM-11,57.3,58.37,0.16,-0.001,,
LM-11,58.37,59.74,3.45,-0.001,,
LM-11,59.74,61.26,0.15,-0.001,,
LM-11,61.26,62.48,5.95,0.003,,
LM-11,62.48,64.01,0.3,-0.001,,
LM-11,64.01,65.53,0.09,-0.001,,
LM-11,65.53,67.06,0.41,-0.001,,
LM-11,67.06,68.58,0.07,-0.001,,
LM-11,68.58,69.34,0.07,-0.001,,
LM-11,69.34,70.87,1.24,-0.001,,
LM-11,70.87,72.85,0.14,-0.001,,
LM-11,72.85,74.37,0.13,-0.001,,
LM-11,74.37,75.9,0.11,-0.001,,
LM-11,75.9,77.42,0.05,-0.001,,
LM-11,77.42,78.94,0.04,-0.001,,
LM-11,78.94,81.08,0.15,-0.001,,
LM-11,81.08,83.21,1.21,-0.001,,
LM-11,83.21,85.04,1.59,-0.001,,
LM-11,85.04,87.17,0.33,-0.001,,
LM-11,87.17,89,1.89,-0.001,,
LM-11,89,90.68,0.1,0.001,,
LM-11,90.68,92.35,3.35,0.001,,
LM-11,92.35,94.79,0.1,0.001,,
LM-11,94.79,96.01,0.11,0.001,,
LM-11,96.01,97.54,0.04,0.002,,
LM-11,97.54,99.06,0.03,0.001,,
LM-11,99.06,100.58,0.04,0.001,,
LM-11,100.58,102.11,0.1,0.001,,
LM-11,102.11,103.63,0.3,0.001,,
LM-11,103.63,106.53,0.15,0.001,,
LM-11,106.53,108.51,0.09,0.001,,
LM-11,108.51,110.34,0.12,0.001,,
LM-11,110.34,111.86,0.35,0.002,,
LM-11,111.86,114,0.19,0.001,,
LM-11,114,115.82,0.23,0.002,,
LM-11,115.82,117.96,0.57,0.001,,
LM-11,117.96,120.4,0.23,0.002,,
LM-11,120.4,122.53,0.15,0.002,,
LM-11,122.53,124.82,0.06,0.001,,
LM-11,124.82,126.49,0.35,0.001,,
LM-11,126.49,128.02,0.1,0.001,,
LM-11,128.02,130.15,0.76,0.002,,
LM-11,131.67,132.98,1.38,0.001,,
LM-11,132.98,134.42,0.1,0.001,,
LM-11,134.42,137.47,0.08,0.001,,
LM-11,137.47,139.9,0.16,0.001,,
LM-11,139.9,142.49,0.33,0.002,,
LM-11,142.49,144.78,0.22,0.002,,
LM-11,144.78,146.37,0.09,0.001,,
LM-11,146.37,147.71,0.18,0.002,,
LM-11,147.71,150.57,0.44,0.002,,
LM-11,150.57,152.77,0.18,0.002,,
LM-11,152.77,154.08,0.61,0.002,,
LM-11,154.08,155.14,0.49,0.001,,
LM-11,155.14,156.67,0.23,0.001,,
LM-11,156.67,159.72,0.12,0.001,,
LM-11,159.72,161.85,0.17,0.001,,
LM-11,161.85,163.98,4.24,0.001,,
LM-11,163.98,166.73,0.9,0.001,,
LM-11,166.73,168.25,0.37,0.001,,
LM-11,168.25,170.69,0.05,0.001,,
LM-11,170.69,173.74,0.14,0.001,,
LM-11,173.74,175.96,0.25,0.001,,
LM-11,175.96,177.49,6.67,0.001,,
LM-11,177.49,179.38,2.7,0.001,,
LM-11,179.38,181.05,0.73,0.002,,
LM-11,181.05,183.64,0.07,-0.001,,
LM-11,183.64,186.23,0.33,0.001,,
LM-11,186.23,188.67,0.36,0.001,,
LM-11,188.67,190.5,5.11,0.002,,
LM-11,190.5,193.09,0.24,0.001,,
LM-11,193.09,194.46,0.76,0.001,,
LM-11,194.46,195.99,0.6,0.001,,
LM-11,195.99,198.12,0.12,-0.001,,
LM-11,198.12,200.25,0.46,0.002,,
LM-11,200.25,201.84,0.06,0.002,,
LM-11,201.84,204.52,0.62,0.001,,
LM-11,204.52,205.74,5.16,0.001,,
LM-11,205.74,207.26,0.5,0.001,,
LM-11,207.26,208.79,0.4,0.002,,
LM-11,208.79,210.31,1.36,0.001,,
LM-11,210.31,211.84,0.37,0.001,,
LM-11,211.84,213.36,0.29,0.001,,
LM-11,213.36,214.88,2.63,0.001,,
LM-11,214.88,217.02,0.26,0.001,,
LM-11,217.02,218.69,0.51,0.001,,
LM-11,218.69,220.52,1.18,0.001,,
LM-11,220.52,222.05,0.22,0.001,,
LM-11,222.05,223.72,2.67,0.002,,
LM-11,223.72,225.4,0.31,0.001,,
LM-11,225.4,226.77,1.03,0.001,,
LM-11,226.77,227.99,4.15,0.001,,
LM-11,227.99,229.82,0.31,0.005,,
LM-11,229.82,231.8,0.58,0.001,,
LM-11,231.8,233.78,0.8,0.001,,
LM-11,233.78,235.92,0.39,0.001,,
LM-11,235.92,237.14,0.45,0.002,,
LM-11,237.14,238.66,0.07,0.002,,
LM-11,238.66,240.03,0.15,0.001,,
LM-11,240.03,241.71,1.7,0.004,,
LM-11,241.71,243.23,0.08,0.001,,
LM-11,243.23,245.06,0.35,0.002,,
LM-11,245.06,246.58,0.31,0.001,,
LM-11,246.58,247.8,0.26,0.002,,
LM-11,247.8,248.72,0.43,0.001,,
LM-11,248.72,250.24,0.19,0.001,,
LM-11,250.24,251.16,0.65,0.001,,
LM-11,251.16,252.68,0.36,0.001,,
LM-11,252.68,254.2,0.24,0.002,,
LM-11,254.2,255.73,0.36,0.002,,
LM-11,255.73,257.25,0.22,0.003,,
LM-11,257.25,260,0.34,0.001,,
LM-11,260,261.37,0.45,0.002,,
LM-11,261.37,263.04,1.02,0.001,,
LM-11,263.04,264.26,0.09,0.001,,
LM-11,264.26,266.4,0.82,0.001,,
LM-11,266.4,267.77,0.12,0.001,,
LM-11,267.77,270.05,0.64,0.001,,
LM-11,270.05,271.58,0.32,0.002,,
LM-11,271.58,273.1,0.28,0.001,,
LM-11,273.1,274.32,0.35,0.004,,
LM-11,274.32,276.15,0.22,0.001,,
LM-11,276.15,277.37,0.7,0.001,,
LM-11,277.37,279.5,0.43,0.005,,
LM-11,279.5,281.33,0.19,0.001,,
LM-11,281.33,284.07,0.07,0.001,,
LM-11,284.07,285.9,0.15,0.002,,
LM-11,285.9,287.43,0.22,0.001,,
LM-11,287.43,290.48,0.15,0.002,,
LM-11,290.48,293.52,0.21,0.002,,
LM-11,293.52,296.57,0.28,0.001,,
LM-11,296.57,299.62,0.25,0.001,,
LM-11,299.62,302.36,0.27,0.002,,
LM-11,302.36,304.8,0.31,0.002,,
LM-11,304.8,307.85,0.18,0.002,,
LM-11,307.85,310.13,0.46,0.003,,
LM-11,310.13,312.12,0.27,0.002,,
LM-11,312.12,313.64,0.21,0.006,,
LM-11,313.64,315.16,0.22,0.008,,
LM-11,315.16,318.21,0.35,0.001,,
LM-11,318.21,321.26,0.24,0.002,,
LM-11,321.26,324.31,0.3,0.002,,
LM-11,324.31,327.36,0.28,0.002,,
LM-11,327.36,328.88,0.26,0.001,,
LM-11,328.88,330.71,0.15,0.001,,
LM-11,330.71,333.45,0.4,0.002,,
LM-11,333.45,336.5,0.08,0.003,,
LM-11,336.5,339.55,0.18,0.003,,
LM-11,339.55,341.68,0.11,0.001,,
LM-11,341.68,342.9,0.14,0.001,,
LM-11,342.9,345.34,0.09,0.002,,
LM-11,345.34,346.71,0.28,0.001,,
LM-11,346.71,348.84,0.21,0.002,,
LM-11,348.84,350.52,0.13,0.005,,
LM-11,350.52,352.35,0.16,0.002,,
LM-11,352.35,354.18,0.2,0.002,,
LM-11,354.18,355.4,0.13,0.001,,
LM-11,355.4,357.84,0.15,0.001,,
LM-11,357.84,359.97,0.12,0.001,,
LM-11,359.97,362.1,0.27,0.001,,
LM-11,362.1,363.93,0.08,0.001,,
LM-11,363.93,365.76,0.1,0.001,,
LM-11,365.76,368.2,0.14,0.001,,
LM-11,368.2,370.03,0.13,0.001,,
LM-11,370.03,371.86,0.09,0.002,,
LM-11,371.86,374.91,0.06,0.001,,
LM-11,374.91,377.95,0.08,0.002,,
LM-11,377.95,381,0.11,0.001,,
LM-11,381,384.05,0.11,0.001,,
LM-11,384.05,385.57,0.72,0.001,,
LM-11,385.57,387.1,0.16,0.003,,
LM-11,387.1,390.15,0.05,0.001,,
LM-11,390.15,393.19,0.04,0.001,,
LM-11,393.19,396.24,0.15,0.008,,
LM-11,396.24,399.29,0.093,0.006,,
LM-11,399.29,402.34,0.132,0.012,,
LM-11,402.34,405.39,0.193,0.024,,
LM-11,405.39,408.43,0.378,0.023,,
LM-11,408.43,411.48,0.202,0.01,,
LM-11,411.48,414.53,0.243,0.018,,
LM-11,414.53,417.58,0.271,0.009,,
LM-11,417.58,420.63,0.286,0.015,,
LM-11,420.63,423.67,,,,
LM-11,423.67,426.72,0.988,0.012,,
LM-11,426.72,429.77,0.332,0.011,,
LM-11,429.77,432.82,0.506,0.008,,
LM-11,432.82,435.87,0.298,0.007,,
LM-11,435.87,438.91,0.168,0.007,,
LM-11,438.91,441.96,0.234,0.008,,
LM-11,441.96,445.01,0.571,0.012,,
LM-11,445.01,448.06,0.385,0.021,,
LM-11,448.06,451.11,0.281,0.013,,
LM-11,451.11,454.15,0.219,0.007,,
LM-11,454.15,457.2,0.344,0.01,,
LM-11,457.2,460.25,0.398,0.006,,
LM-11,460.25,463.3,0.487,0.004,,
LM-11,463.3,466.35,0.308,0.004,,
LM-11,466.35,469.39,0.242,0.004,,
LM-11,469.39,472.44,0.314,0.006,,
LM-11,472.44,475.49,0.172,0.004,,
LM-11,475.49,478.54,0.283,0.005,,
LM-11,478.54,481.59,0.122,0.003,,
LM-11,481.59,484.63,0.339,0.004,,
LM-11,484.63,487.68,0.395,0.003,,
LM-11,487.68,490.73,0.134,0.021,,
LM-11,490.73,493.78,0.42,0.009,,
LM-11,493.78,496.83,0.627,0.008,,
LM-11,496.83,499.87,0.209,0.004,,
LM-11,499.87,502.92,0.354,0.009,,
LM-11,502.92,505.97,0.631,0.011,,
LM-11,505.97,509.02,0.281,0.004,,
LM-11,509.02,512.07,0.397,0.005,,
LM-11,512.07,515.11,0.726,0.002,,
LM-11,515.11,518.16,0.731,0.007,,
LM-11,518.16,521.21,0.778,0.002,,
LM-11,521.21,524.26,0.32,0.005,,
LM-11,524.26,527.31,0.369,0.007,,
LM-11,527.31,530.35,0.341,0.006,,
LM-11,530.35,533.4,0.191,0.004,,
LM-11,533.4,536.45,0.281,0.004,,
LM-11,536.45,539.5,0.046,0.008,,
LM-11,539.5,542.55,0.006,0.005,,
LM-11,542.55,545.59,0.015,0.003,,
LM-11,545.59,548.64,0.222,-0.001,,
LM-11,548.64,551.69,0.658,-0.001,,
LM-11,551.69,554.74,0.742,-0.001,,
LM-11,554.74,557.79,0.619,-0.001,,
LM-11,557.79,560.83,0.735,-0.001,,
LM-11,560.83,563.88,0.762,0.003,,
LM-11,563.88,566.93,0.802,0.007,,
LM-11,566.93,569.98,0.887,0.004,,
LM-11,569.98,573.03,0.725,0.008,,
LM-11,573.03,576.07,1.06,0.006,,
LM-11,576.07,579.12,1.04,0.009,,
LM-11,579.12,582.17,0.921,0.007,,
LM-11,582.17,585.22,0.992,0.012,,
LM-11,585.22,588.27,0.89,0.011,,
LM-11,588.27,591.31,0.409,0.01,,
LM-11,591.31,594.36,0.293,0.007,,
LM-11,594.36,597.41,0.402,0.012,,
LM-11,597.41,600.46,0.225,0.012,,
LM-11,600.46,603.51,0.461,0.006,,
LM-11,603.51,606.55,0.904,0.01,,
LM-11,606.55,609.6,0.804,0.009,,
LM-11,609.6,612.65,0.323,0.013,,
LM-11,612.65,615.7,0.625,0.023,,
LM-11,615.7,618.75,1.133,0.01,,
LM-11,618.75,621.79,0.575,0.008,,
LM-11,621.79,624.84,0.845,0.015,,
LM-11,624.84,627.89,0.706,0.012,,
LM-11,627.89,630.94,0.68,0.011,,
LM-11,630.94,633.99,0.342,0.014,,
LM-11,633.99,637.03,0.578,0.019,,
LM-11,637.03,640.08,0.678,0.011,,
LM-11,640.08,643.13,0.557,0.01,,
LM-11,643.13,646.18,0.643,0.016,,
LM-11,646.18,649.23,0.441,0.013,,
LM-11,649.23,652.27,0.505,0.011,,
LM-11,652.27,655.32,0.381,0.006,,
LM-11,655.32,658.37,0.405,0.038,,
LM-11,658.37,661.42,0.202,0.007,,
LM-11,661.42,664.47,0.33,0.008,,
LM-11,664.47,667.51,0.537,0.025,,
LM-11,667.51,670.56,0.705,0.066,,
LM-11,670.56,673.61,0.35,-0.005,,
LM-11,673.61,676.66,0.65,-0.005,,
LM-11,676.66,679.71,0.55,0.005,,
LM-11,679.71,682.75,0.39,0.005,,
LM-11,682.75,685.8,0.51,-0.005,,
LM-11,685.8,688.85,1.26,0.01,,
LM-11,688.85,691.9,0.73,0.005,,
LM-11,691.9,694.95,0.8,-0.005,,
LM-11,694.95,697.99,3.45,0.18,,
LM-11,697.99,701.04,0.78,0.005,,
LM-11,701.04,704.09,0.68,0.005,,
LM-11,704.09,707.14,0.74,0.02,,
LM-11,707.14,710.19,0.44,-0.005,,
LM-11,710.19,713.23,0.86,0.015,,
LM-11,713.23,716.28,1.64,0.055,,
LM-11,716.28,719.33,0.92,0.025,,
LM-11,719.33,722.38,0.79,0.035,,
LM-11,722.38,725.43,0.43,0.005,,
LM-11,725.43,728.47,0.48,0.01,,
LM-11,728.47,731.52,0.64,0.01,,
LM-11,731.52,734.57,1.06,0.06,,
LM-11,734.57,737.62,2.12,0.085,,
LM-11,737.62,740.67,1.05,0.025,,
LM-11,740.67,743.71,2.01,0.105,,
LM-11,743.71,746.76,3.9,0.07,,
LM-11,746.76,749.81,1.92,0.035,,
LM-11,749.81,752.86,1.49,0.055,,
LM-11,752.86,755.91,0.36,0.015,,
LM-11,755.91,758.95,0.8,0.03,,
LM-11,758.95,762,0.62,0.015,,
LM-11,762,765.05,0.49,0.03,,
LM-11,765.05,768.1,0.81,0.01,,
LM-11,768.1,771.15,0.98,-0.005,,
LM-11,771.15,774.19,0.6,0.005,,
LM-11,774.19,777.24,1.15,0.01,,
LM-11,777.24,780.29,0.8,-0.005,,
LM-11,780.29,783.34,0.75,0.035,,
LM-11,783.34,786.39,0.95,0.01,,
LM-11,786.39,789.43,0.91,0.015,,
LM-11,789.43,792.48,0.87,0.01,,
LM-11,792.48,795.53,0.56,0.02,,
LM-11,795.53,798.58,0.5,0.01,,
LM-11,798.58,801.63,0.7,0.025,,
LM-11,801.63,804.67,0.7,0.01,,
LM-11,804.67,807.72,0.68,0.01,,
LM-11,807.72,810.77,0.48,0.005,,
LM-11,810.77,813.82,0.68,0.015,,
LM-11,813.82,816.87,0.72,0.015,,
LM-11,816.87,819.91,0.48,0.005,,
LM-11,819.91,822.96,0.46,0.01,,
LM-11,822.96,826.01,0.66,0.01,,
LM-11,826.01,829.06,0.61,0.04,,
LM-11,829.06,832.11,0.65,0.01,,
LM-11,832.11,833.93,0.48,0.005,,
LM-2,21.34,24.38,0.06,-0.005,,
LM-2,24.38,27.43,0.21,0.005,,
LM-2,27.43,30.48,0.03,0.005,,
LM-2,30.48,33.53,0.02,-0.005,,
LM-2,33.53,36.58,0.07,-0.005,,
LM-2,36.58,39.62,0.27,0.005,,
LM-2,39.62,42.67,1.25,-0.005,,
LM-2,42.67,45.72,0.58,0.005,,
LM-2,45.72,48.77,1.02,0.005,,
LM-2,48.77,51.82,0.23,0.005,,
LM-2,51.82,54.86,2.19,0.005,,
LM-2,54.86,57.91,3.9,0.005,,
LM-2,57.91,60.96,0.17,-0.005,,
LM-2,60.96,64.01,0.73,-0.005,,
LM-2,64.01,67.06,0.26,-0.005,,
LM-2,67.06,70.1,0.89,0.005,,
LM-2,70.1,73.15,0.32,-0.005,,
LM-2,73.15,76.2,0.22,-0.005,,
LM-2,76.2,79.25,0.06,-0.005,,
LM-2,79.25,82.3,0.09,-0.005,,
LM-2,82.3,85.34,2.34,0.005,,
LM-2,85.34,88.39,0.13,-0.005,,
LM-2,88.39,91.44,0.11,-0.005,,
LM-2,91.44,94.49,0.13,-0.005,,
LM-2,94.49,97.54,0.06,-0.005,,
LM-2,97.54,100.58,0.04,-0.005,,
LM-2,100.58,103.63,0.15,-0.005,,
LM-2,103.63,106.68,0.08,-0.005,,
LM-2,106.68,109.73,0.44,-0.005,,
LM-2,109.73,112.78,0.12,-0.005,,
LM-2,112.78,115.82,0.2,-0.005,,
LM-2,115.82,118.87,0.21,-0.005,,
LM-2,118.87,121.92,0.17,-0.005,,
LM-2,121.92,124.97,0.41,-0.005,,
LM-2,124.97,128.02,0.29,-0.005,,
LM-2,128.02,131.06,0.14,-0.005,,
LM-2,131.06,134.11,2.43,0.005,,
LM-2,134.11,137.16,0.7,0.005,,
LM-2,137.16,140.21,0.93,0.005,,
LM-2,140.21,143.26,0.26,0.005,,
LM-2,143.26,146.3,0.42,0.005,,
LM-2,146.3,149.35,0.13,0.005,,
LM-2,149.35,152.4,0.4,0.005,,
LM-2,152.4,155.45,0.32,0.005,,
LM-2,155.45,158.5,0.23,0.005,,
LM-2,158.5,161.54,0.57,0.005,,
LM-2,161.54,164.59,0.74,0.005,,
LM-2,164.59,167.64,0.45,0.005,,
LM-2,167.64,170.69,0.42,0.005,,
LM-2,170.69,173.74,0.76,0.005,,
LM-2,173.74,176.78,0.71,0.005,,
LM-2,176.78,179.83,0.6,0.005,,
LM-2,179.83,182.88,0.31,0.005,,
LM-2,182.88,185.93,0.11,0.005,,
LM-2,185.93,188.98,0.24,-0.005,,
LM-2,188.98,192.02,0.17,-0.005,,
LM-2,192.02,195.07,0.02,-0.005,,
LM-2,195.07,198.12,0.23,-0.005,,
LM-2,198.12,201.17,1.41,-0.005,,
LM-2,201.17,204.22,0.15,-0.005,,
LM-2,204.22,207.26,0.69,-0.005,,
LM-2,207.26,210.31,1.27,-0.005,,
LM-2,210.31,213.36,0.27,-0.005,,
LM-2,213.36,216.41,0.63,-0.005,,
LM-2,216.41,219.46,0.28,-0.005,,
LM-2,219.46,222.5,0.96,0.005,,
LM-2,222.5,225.55,2.6,-0.005,,
LM-2,225.55,228.6,1.6,-0.005,,
LM-2,228.6,231.65,0.23,-0.005,,
LM-2,231.65,234.7,0.17,-0.005,,
LM-2,234.7,237.74,0.4,-0.005,,
LM-2,237.74,240.79,0.37,-0.005,,
LM-2,240.79,243.84,0.92,-0.005,,
LM-2,243.84,246.89,0.32,-0.005,,
LM-2,246.89,249.94,0.46,-0.005,,
LM-2,249.94,252.98,0.33,-0.005,,
LM-2,252.98,256.03,0.38,-0.005,,
LM-2,256.03,259.08,0.33,0.005,,
LM-2,259.08,262.13,0.55,-0.005,,
LM-2,262.13,265.18,0.5,-0.005,,
LM-2,265.18,268.22,0.34,-0.005,,
LM-2,268.22,271.27,0.45,-0.005,,
LM-2,271.27,274.32,0.43,0.01,,
LM-2,274.32,276.45,0.27,0.001,,
LM-2,276.45,278.28,1.23,0.003,,
LM-2,278.28,280.42,0.39,0.001,,
LM-2,280.42,281.94,0.25,0.001,,
LM-2,281.94,284.68,0.16,0.001,,
LM-2,284.68,286.51,0.16,0.001,,
LM-2,286.51,288.04,0.16,0.002,,
LM-2,288.04,290.48,0.13,0.001,,
LM-2,290.48,292.61,0.23,0.003,,
LM-2,292.61,295.66,0.22,0.002,,
LM-2,295.66,297.79,0.19,0.001,,
LM-2,297.79,299.62,0.31,0.003,,
LM-2,299.62,301.75,0.24,0.001,,
LM-2,301.75,303.89,0.17,0.002,,
LM-2,303.89,305.41,0.42,0.001,,
LM-2,305.41,307.85,0.21,0.003,,
LM-2,307.85,310.9,0.23,0.002,,
LM-2,310.9,312.42,0.31,0.009,,
LM-2,312.42,315.47,0.24,0.002,,
LM-2,315.47,316.69,0.19,0.004,,
LM-2,316.69,318.52,0.25,0.001,,
LM-2,318.52,320.04,0.24,0.002,,
LM-2,320.04,321.56,0.49,0.004,,
LM-2,321.56,323.39,0.21,0.002,,
LM-2,323.39,325.22,0.39,0.001,,
LM-2,325.22,327.45,0.25,0.001,,
LM-2,327.45,328.42,0.27,0.001,,
LM-2,328.42,329.49,0.13,0.001,,
LM-2,329.49,331.93,0.68,0.001,,
LM-2,331.93,333.76,0.24,-0.001,,
LM-2,333.76,335.28,0.27,0.003,,
LM-2,335.28,338.33,0.28,-0.001,,
LM-2,338.33,340.46,0.18,-0.001,,
LM-2,340.46,342.6,0.17,-0.001,,
LM-2,342.6,344.43,0.17,-0.001,,
LM-2,344.43,346.86,0.16,-0.001,,
LM-2,346.86,348.39,0.06,-0.001,,
LM-2,348.39,349.91,0.23,-0.001,,
LM-2,349.91,351.44,0.09,-0.001,,
LM-2,351.44,353.87,0.16,-0.001,,
LM-2,353.87,356.62,0.12,-0.001,,
LM-2,356.62,359.36,0.22,-0.001,,
LM-2,359.36,362.1,0.22,-0.001,,
LM-2,362.1,365.15,0.11,-0.001,,
LM-2,365.15,368.2,0.16,-0.001,,
LM-2,368.2,369.42,0.12,-0.001,,
LM-2,369.42,372.47,0.17,-0.001,,
LM-2,372.47,375.51,0.19,-0.001,,
LM-2,375.51,377.95,0.11,-0.001,,
LM-2,377.95,381,0.03,-0.001,,
LM-2,381,384.05,0.09,-0.001,,
LM-2,384.05,385.57,0.12,-0.001,,
LM-2,385.57,387.1,0.16,-0.001,,
LM-2,387.1,390.15,0.12,-0.001,,
LM-2,390.15,393.19,0.11,-0.001,,
LM-2,393.19,395.33,0.2,-0.001,,
LM-2,395.33,397.77,0.11,-0.001,,
LM-2,397.77,400.51,0.19,-0.001,,
LM-2,400.51,402.95,0.09,-0.001,,
LM-2,402.95,405.39,0.06,-0.001,,
LM-2,405.39,408.43,0.09,0.002,,
LM-2,408.43,411.48,0.08,0.001,,
LM-2,411.48,414.53,0.07,0.001,,
LM-2,414.53,417.58,0.12,0.002,,
LM-2,417.58,420.02,0.08,0.001,,
LM-2,420.02,423.06,0.07,0.001,,
LM-2,423.06,426.11,0.2,0.002,,
LM-2,426.11,429.16,0.11,0.002,,
LM-2,429.16,432.21,0.07,0.001,,
LM-2,432.21,435.26,0.06,0.001,,
LM-2,435.26,437.39,0.1,0.003,,
LM-2,437.39,438.91,0.05,0.002,,
LM-2,438.91,440.44,0.06,0.002,,
LM-2,440.44,441.96,0.29,0.009,,
LM-2,441.96,444.4,0.17,0.003,,
LM-2,444.4,446.53,0.24,0.003,,
LM-2,446.53,448.06,0.2,0.003,,
LM-2,448.06,449.58,0.41,0.005,,
LM-2,449.58,451.87,0.25,0.004,,
LM-2,451.87,452.93,0.88,0.003,,
LM-2,452.93,454.15,0.46,0.002,,
LM-2,454.15,455.68,0.4,0.004,,
LM-2,455.68,457.2,0.54,0.002,,
LM-2,457.2,458.73,1,0.002,,
LM-2,458.73,460.25,0.37,0.002,,
LM-2,460.25,461.77,0.21,0.001,,
LM-2,461.77,463.3,0.66,0.004,,
LM-2,463.3,466.35,0.18,0.005,,
LM-2,466.35,469.39,0.25,0.025,,
LM-2,469.39,472.44,0.2,0.005,,
LM-2,472.44,475.49,0.16,0.005,,
LM-2,475.49,478.54,0.13,0.005,,
LM-2,478.54,481.59,0.2,0.005,,
LM-2,481.59,484.63,0.29,-0.005,,
LM-2,484.63,487.68,0.28,-0.005,,
LM-2,487.68,490.73,0.35,-0.005,,
LM-2,490.73,493.78,0.27,0.005,,
LM-2,493.78,496.83,0.19,-0.005,,
LM-2,496.83,499.87,0.28,-0.005,,
LM-2,499.87,502.92,0.25,-0.005,,
LM-2,502.92,505.97,0.31,-0.005,,
LM-2,505.97,509.02,0.43,-0.005,,
LM-2,509.02,512.07,0.31,-0.005,,
LM-2,512.07,515.11,0.31,0.005,,
LM-2,515.11,518.16,0.22,-0.005,,
LM-2,518.16,521.21,0.03,0.005,,
LM-2,521.21,524.26,0.09,0.005,,
LM-2,524.26,527.31,0.01,0.005,,
LM-2,527.31,530.35,0.1,-0.005,,
LM-2,530.35,533.4,0.21,0.005,,
LM-2,533.4,536.45,0.07,0.02,,
LM-2,536.45,539.5,0.15,0.045,,
LM-2,539.5,542.55,0.26,0.095,,
LM-2,542.55,545.59,0.33,-0.005,,
LM-2,545.59,548.64,0.49,0.005,,
LM-2,548.64,551.69,0.76,0.01,,
LM-2,551.69,554.74,0.93,0.015,,
LM-2,554.74,557.79,1.17,0.01,,
LM-2,557.79,560.83,0.73,0.01,,
LM-2,560.83,563.88,1.11,0.01,,
LM-2,563.88,566.93,1.03,0.02,,
LM-2,566.93,569.98,1.37,0.01,,
LM-2,569.98,573.03,1.1,0.01,,
LM-2,573.03,576.07,0.68,0.005,,
LM-2,576.07,579.12,0.94,0.005,,
LM-2,579.12,582.17,0.92,0.01,,
LM-2,582.17,585.22,1.4,0.02,,
LM-2,585.22,588.27,1.24,0.01,,
LM-2,588.27,591.31,0.74,0.01,,
LM-2,591.31,594.36,0.66,0.005,,
LM-2,594.36,597.41,0.43,0.01,,
LM-2,597.41,600.46,0.49,0.01,,
LM-2,600.46,603.51,0.66,0.01,,
LM-2,603.51,606.55,0.52,0.005,,
LM-2,606.55,609.6,0.21,0.01,,
LM-2,609.6,612.65,0.57,0.015,,
LM-2,612.65,615.7,0.89,0.03,,
LM-2,615.7,618.75,0.7,0.015,,
