hole_ID,depth_from,depth_to,Ag_ppm,Al_ppm,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_ppm,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Fe_ppm,Ga_ppm,Ge_ppm,Hf_ppm,Hg_ppm,In_ppm,La_ppm,Li_ppm,Mg_ppm,Mn_ppm,Mo_ppm,Nb_ppm,Ni_ppm,P_ppm,Pb_ppm,Pd_ppm,Pt_ppm,Rb_ppm,Re_ppm,S_ppm,Sb_ppm,Sc_ppm,Se_ppm,Sn_ppm,Sr_ppm,Ta_ppm,Te_ppm,Th_ppm,Ti_ppm,Tl_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Zn_ppm,Zr_ppm
NMD140,207.55,208.5,,,284,0.007,,,,,,,94,1440,,48,,,,,,,,,,,,,1295,,,0.009,0.012,,,,,,,,,,,,,,,,,,74,
NMD140,208.5,209.5,,,313,0.01,,,,,,,89,1430,,35,,,,,,,,,,,,,1125,,,0.008,0.016000001,,,,,,,,,,,,,,,,,,75,
NMD140,209.5,210.5,,,505,0.022,,,,,,,88,1470,,58,,,,,,,,,,,,,1260,,,0.005,0.013,,,,,,,,,,,,,,,,,,72,
NMD140,210.5,211.5,,,165,0.012,,,,,,,88,1340,,58,,,,,,,,,,,,,1115,,,0.009,0.013,,,,,,,,,,,,,,,,,,71,
NMD140,211.5,212.39999,,,365,0.016000001,,,,,,,93,1460,,43,,,,,,,,,,,,,1260,,,0.008,0.012,,,,,,,,,,,,,,,,,,74,
NMD140,212.39999,213.5,,,307,0.009,,,,,,,90,1470,,22,,,,,,,,,,,,,1145,,,0.007,0.016000001,,,,,,,,,,,,,,,,,,77,
NMD140,213.5,213.77,,,815,0.022,,,,,,,104,1960,,5,,,,,,,,,,,,,1515,,,0.008,0.017000001,,,,,,,,,,,,,,,,,,83,
NMD140,214.89999,215.39999,,,135,0.001,,,,,,,92,1630,,27,,,,,,,,,,,,,1185,,,0.008,0.01,,,,,,,,,,,,,,,,,,90,
NMD140,215.39999,216.39999,,,61,0,,,,,,,95,1850,,65,,,,,,,,,,,,,1285,,,0.008,0,,,,,,,,,,,,,,,,,,84,
NMD140,216.39999,217.45,,,69,0.106,,,,,,,94,1870,,61,,,,,,,,,,,,,1310,,,0.003,0.007,,,,,,,,,,,,,,,,,,81,
NMD140,217.45,218,,,93,0.005,,,,,,,94,1930,,40,,,,,,,,,,,,,1075,,,0.01,0.011,,,,,,,,,,,,,,,,,,84,
NMD140,218,219,,,0,0,,,,,,,79,1350,,40,,,,,,,,,,,,,735,,,0.011,0.017000001,,,,,,,,,,,,,,,,,,89,
NMD140,219,220,,,9,0.001,,,,,,,81,1400,,47,,,,,,,,,,,,,745,,,0.013,0.014,,,,,,,,,,,,,,,,,,93,
NMD140,220,221,,,120,0.01,,,,,,,81,1400,,28,,,,,,,,,,,,,728,,,0.013,0.018999999,,,,,,,,,,,,,,,,,,91,
NMD140,221,222,,,52,0,,,,,,,78,1310,,136,,,,,,,,,,,,,671,,,0.012,0.017999999,,,,,,,,,,,,,,,,,,91,
NMD140,222,223,,,181,0.004,,,,,,,87,1520,,86,,,,,,,,,,,,,835,,,0.012,0.021,,,,,,,,,,,,,,,,,,87,
NMD140,223,224,,,265,0.007,,,,,,,82,1450,,63,,,,,,,,,,,,,742,,,0.013,0.016000001,,,,,,,,,,,,,,,,,,83,
NMD140,224,225.53,,,409,0.007,,,,,,,84,1460,,58,,,,,,,,,,,,,762,,,0.012,0.013,,,,,,,,,,,,,,,,,,88,
NMD141,95.099998,96,,,0,0,,,,,,,85,1290,,56,,,,,,,,,,,,,1165,,,0.009,0,,,,,,,,,,,,,,,,,,62,
NMD141,96,97,,,13,0.002,,,,,,,90,1200,,45,,,,,,,,,,,,,1130,,,0.018999999,0.026000001,,,,,,,,,,,,,,,,,,60,
NMD141,97,98,,,170,0.001,,,,,,,95,1420,,56,,,,,,,,,,,,,1185,,,0.01,0.011,,,,,,,,,,,,,,,,,,71,
NMD141,98,99,,,292,0.005,,,,,,,85,1310,,75,,,,,,,,,,,,,1075,,,0.008,0.006,,,,,,,,,,,,,,,,,,65,
NMD141,99,100,,,252,0.001,,,,,,,93,1370,,64,,,,,,,,,,,,,1150,,,0.01,0.01,,,,,,,,,,,,,,,,,,62,
NMD141,100,101,,,312,0.002,,,,,,,94,1450,,37,,,,,,,,,,,,,1150,,,0.01,0.01,,,,,,,,,,,,,,,,,,70,
NMD141,101,102,,,353,0.003,,,,,,,89,1400,,55,,,,,,,,,,,,,1105,,,0.009,0.014,,,,,,,,,,,,,,,,,,69,
NMD141,102,103,,,616,0.004,,,,,,,92,1170,,36,,,,,,,,,,,,,1090,,,0.006,0.011,,,,,,,,,,,,,,,,,,57,
NMD141,103,104,,,868,0.003,,,,,,,95,1490,,60,,,,,,,,,,,,,1215,,,0.009,0.014,,,,,,,,,,,,,,,,,,60,
NMD141,104,105,,,419,0.001,,,,,,,83,1280,,68,,,,,,,,,,,,,917,,,0.009,0.012,,,,,,,,,,,,,,,,,,65,
NMD141,105,106,,,329,0,,,,,,,80,1230,,37,,,,,,,,,,,,,827,,,0.011,0.015,,,,,,,,,,,,,,,,,,61,
NMD141,106,107,,,213,0,,,,,,,80,1260,,55,,,,,,,,,,,,,976,,,0.006,0.011,,,,,,,,,,,,,,,,,,61,
NMD141,107,108,,,284,0.002,,,,,,,87,1460,,87,,,,,,,,,,,,,1200,,,0.006,0.012,,,,,,,,,,,,,,,,,,68,
NMD141,108,109,,,601,0.004,,,,,,,87,1340,,108,,,,,,,,,,,,,1150,,,0.008,0,,,,,,,,,,,,,,,,,,70,
NMD141,109,110,,,633,0.005,,,,,,,89,1410,,129,,,,,,,,,,,,,1145,,,0.007,0.013,,,,,,,,,,,,,,,,,,71,
NMD141,110,111,,,648,0.003,,,,,,,78,1225,,66,,,,,,,,,,,,,992,,,0.005,0.012,,,,,,,,,,,,,,,,,,55,
NMD141,111,112,,,671,0.001,,,,,,,87,1365,,62,,,,,,,,,,,,,1020,,,0.01,0.021,,,,,,,,,,,,,,,,,,53,
NMD141,112,113,,,695,0.006,,,,,,,96,1710,,117,,,,,,,,,,,,,1240,,,0.01,0.011,,,,,,,,,,,,,,,,,,69,
NMD141,114,115,,,852,0.011,,,,,,,88,1380,,93,,,,,,,,,,,,,1060,,,0.008,0.01,,,,,,,,,,,,,,,,,,55,
NMD141,115,116,,,862,0.015,,,,,,,82,1285,,81,,,,,,,,,,,,,1030,,,0.009,0.009,,,,,,,,,,,,,,,,,,45,
NMD141,116,117,,,886,0.008,,,,,,,88,1300,,88,,,,,,,,,,,,,1090,,,0.009,0.012,,,,,,,,,,,,,,,,,,44,
NMD141,117,118,,,443,0.008,,,,,,,93,1430,,101,,,,,,,,,,,,,1150,,,0.009,0.013,,,,,,,,,,,,,,,,,,54,
NMD141,118,119,,,809,0.009,,,,,,,86,1425,,73,,,,,,,,,,,,,1070,,,0.009,0.02,,,,,,,,,,,,,,,,,,49,
NMD141,119,120,,,871,0.005,,,,,,,89,1410,,86,,,,,,,,,,,,,1040,,,0.009,0.014,,,,,,,,,,,,,,,,,,42,
NMD141,120,121,,,865,0.002,,,,,,,89,1305,,67,,,,,,,,,,,,,1060,,,0.012,0,,,,,,,,,,,,,,,,,,40,
NMD141,121,122,,,788,0.002,,,,,,,83,1240,,53,,,,,,,,,,,,,955,,,0.006,0.012,,,,,,,,,,,,,,,,,,40,
NMD141,122,123,,,895,0.004,,,,,,,88,1560,,68,,,,,,,,,,,,,1060,,,0.009,0.009,,,,,,,,,,,,,,,,,,38,
NMD141,123,124,,,541,0.005,,,,,,,77,1270,,75,,,,,,,,,,,,,786,,,0.015,0,,,,,,,,,,,,,,,,,,50,
NMD141,125,126,,,516,0,,,,,,,81,1310,,44,,,,,,,,,,,,,844,,,0.014,0.018999999,,,,,,,,,,,,,,,,,,42,
NMD141,126,127,,,710,0.001,,,,,,,82,1365,,24,,,,,,,,,,,,,1050,,,0.007,0,,,,,,,,,,,,,,,,,,39,
NMD141,127,128,,,604,0.002,,,,,,,90,1480,,44,,,,,,,,,,,,,1060,,,0.009,0.016000001,,,,,,,,,,,,,,,,,,37,
NMD141,128,129,,,625,0.006,,,,,,,89,1365,,46,,,,,,,,,,,,,1110,,,0.009,0.007,,,,,,,,,,,,,,,,,,49,
NMD141,129,130,,,540,0.006,,,,,,,87,1275,,45,,,,,,,,,,,,,1080,,,0.015,0.007,,,,,,,,,,,,,,,,,,56,
NMD141,130,131,,,775,0.003,,,,,,,83,1260,,29,,,,,,,,,,,,,1040,,,0.011,0,,,,,,,,,,,,,,,,,,56,
NMD141,131,132,,,793,0,,,,,,,86,1250,,30,,,,,,,,,,,,,1070,,,0.008,0.018999999,,,,,,,,,,,,,,,,,,55,
NMD141,132,133,,,908,0,,,,,,,95,1480,,24,,,,,,,,,,,,,1190,,,0.01,0,,,,,,,,,,,,,,,,,,59,
NMD141,143.32001,144,,,199,0,,,,,,,82,1330,,57,,,,,,,,,,,,,772,,,0.011,0.014,,,,,,,,,,,,,,,,,,69,
NMD141,144,145,,,560,0.004,,,,,,,92,1355,,52,,,,,,,,,,,,,1180,,,0.006,0,,,,,,,,,,,,,,,,,,75,
NMD141,145,146,,,163,0.001,,,,,,,105,1585,,77,,,,,,,,,,,,,1290,,,0.002,0.005,,,,,,,,,,,,,,,,,,73,
NMD141,146,147,,,637,0.022,,,,,,,93,1305,,26,,,,,,,,,,,,,1550,,,0,0,,,,,,,,,,,,,,,,,,67,
NMD141,147,148,,,281,0.006,,,,,,,96,1365,,88,,,,,,,,,,,,,1330,,,0.004,0,,,,,,,,,,,,,,,,,,67,
NMD141,148,149,,,36,0,,,,,,,101,1415,,86,,,,,,,,,,,,,1330,,,0.004,0,,,,,,,,,,,,,,,,,,72,
NMD141,150,151,,,286,0.007,,,,,,,106,1310,,13,,,,,,,,,,,,,1700,,,0.004,0.006,,,,,,,,,,,,,,,,,,64,
NMD141,151,152,,,62,0,,,,,,,99,1360,,44,,,,,,,,,,,,,1240,,,0.004,0.008,,,,,,,,,,,,,,,,,,73,
NMD141,152,153,,,8,0,,,,,,,100,1545,,77,,,,,,,,,,,,,1210,,,0.006,0.017000001,,,,,,,,,,,,,,,,,,88,
NMD141,153,154,,,25,0.002,,,,,,,101,1335,,132,,,,,,,,,,,,,1320,,,0.004,0.006,,,,,,,,,,,,,,,,,,182,
NMD141,154,155,,,29,0,,,,,,,93,1400,,84,,,,,,,,,,,,,1110,,,0.009,0.017000001,,,,,,,,,,,,,,,,,,85,
NMD141,155,156,,,55,0.001,,,,,,,84,1260,,42,,,,,,,,,,,,,1160,,,0.008,0,,,,,,,,,,,,,,,,,,81,
NMD141,156,157,,,81,0.002,,,,,,,87,1680,,52,,,,,,,,,,,,,1240,,,0.009,0.005,,,,,,,,,,,,,,,,,,100,
NMD141,157,158,,,86,0.002,,,,,,,88,1690,,54,,,,,,,,,,,,,1340,,,0.008,0.006,,,,,,,,,,,,,,,,,,81,
NMD141,158,159,,,348,0.007,,,,,,,84,1430,,15,,,,,,,,,,,,,1330,,,0.007,0.005,,,,,,,,,,,,,,,,,,77,
NMD141,159,160,,,15,0,,,,,,,86,1610,,62,,,,,,,,,,,,,1360,,,0.011,0.013,,,,,,,,,,,,,,,,,,78,
NMD141,160,161,,,7,0,,,,,,,87,1630,,43,,,,,,,,,,,,,1340,,,0.009,0.005,,,,,,,,,,,,,,,,,,78,
NMD141,161,162,,,191,0.008,,,,,,,83,1350,,36,,,,,,,,,,,,,1520,,,0.005,0.01,,,,,,,,,,,,,,,,,,66,
NMD141,164.85001,165,,,0,0,,,,,,,79,1470,,27,,,,,,,,,,,,,1200,,,0.006,0.012,,,,,,,,,,,,,,,,,,62,
NMD141,165,166,,,5,0,,,,,,,85,1610,,40,,,,,,,,,,,,,1290,,,0.008,0.005,,,,,,,,,,,,,,,,,,71,
NMD141,166,167,,,13,0,,,,,,,85,1600,,112,,,,,,,,,,,,,1340,,,0.008,0.013,,,,,,,,,,,,,,,,,,89,
NMD141,167,168,,,7,0,,,,,,,94,1480,,167,,,,,,,,,,,,,1610,,,0.009,0,,,,,,,,,,,,,,,,,,66,
NMD141,168,169,,,0,0,,,,,,,87,1250,,68,,,,,,,,,,,,,1550,,,0.003,0,,,,,,,,,,,,,,,,,,56,
NMD141,170,171,,,0,0,,,,,,,92,1810,,153,,,,,,,,,,,,,1360,,,0.009,0.01,,,,,,,,,,,,,,,,,,52,
NMD141,171,172,,,0,0,,,,,,,87,1600,,56,,,,,,,,,,,,,1320,,,0.009,0.016000001,,,,,,,,,,,,,,,,,,53,
NMD141,172,173.5,,,247,0.008,,,,,,,92,1500,,16,,,,,,,,,,,,,1690,,,0.008,0.014,,,,,,,,,,,,,,,,,,54,
NMD144,460.5,461.60001,,,0,0.004,,,,,,,7,40,,20,,,,,,,,,,,,,36,,,0,0,,,,,,,,,,,,,,,,,,46,
NMD144,461.60001,462.5,,,13,0.002,,,,,,,29,157,,115,,,,,,,,,,,,,112,,,0.003,0,,,,,,,,,,,,,,,,,,110,
NMD144,462.5,463.5,,,8,0,,,,,,,29,236,,112,,,,,,,,,,,,,131,,,0.002,0,,,,,,,,,,,,,,,,,,314,
NMD144,463.5,464.5,,,0,0,,,,,,,37,252,,161,,,,,,,,,,,,,160,,,0.004,0.008,,,,,,,,,,,,,,,,,,435,
NMD144,464.5,465.5,,,17,0,,,,,,,44,220,,159,,,,,,,,,,,,,156,,,0.005,0,,,,,,,,,,,,,,,,,,480,
NMD144,465.5,466.39999,,,39,0.003,,,,,,,60,251,,215,,,,,,,,,,,,,190,,,0.004,0,,,,,,,,,,,,,,,,,,832,
NMD144,466.39999,467,,,311,0,,,,,,,2,10,,13,,,,,,,,,,,,,4,,,0,0,,,,,,,,,,,,,,,,,,32,
NMD144,467,467.98999,,,7,0,,,,,,,2,7,,6,,,,,,,,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,30,
NMD144,467.98999,469.31,,,20,0.026000001,,,,,,,8,15,,9,,,,,,,,,,,,,30,,,0.002,0,,,,,,,,,,,,,,,,,,21,
NMD144,469.31,470,,,39,0.001,,,,,,,56,1060,,51,,,,,,,,,,,,,505,,,0.009,0.015,,,,,,,,,,,,,,,,,,136,
NMD144,470,471,,,19,0.01,,,,,,,69,1010,,48,,,,,,,,,,,,,496,,,0.009,0.017000001,,,,,,,,,,,,,,,,,,115,
NMD144,471,472,,,123,0.023,,,,,,,62,1020,,100,,,,,,,,,,,,,574,,,0.01,0.006,,,,,,,,,,,,,,,,,,122,
NMD144,472,473,,,19,0.002,,,,,,,50,786,,600,,,,,,,,,,,,,378,,,0.008,0,,,,,,,,,,,,,,,,,,88,
NMD144,473,474,,,5,0,,,,,,,63,966,,138,,,,,,,,,,,,,459,,,0.015,0.008,,,,,,,,,,,,,,,,,,81,
NMD144,474,475,,,0,0,,,,,,,63,922,,57,,,,,,,,,,,,,450,,,0.011,0.018999999,,,,,,,,,,,,,,,,,,79,
NMD144,475,476,,,0,0,,,,,,,63,880,,64,,,,,,,,,,,,,465,,,0.007,0.007,,,,,,,,,,,,,,,,,,66,
NMD144,476,477,,,5,0,,,,,,,65,965,,49,,,,,,,,,,,,,478,,,0.009,0.011,,,,,,,,,,,,,,,,,,75,
NMD144,477,477.70001,,,0,0,,,,,,,56,698,,88,,,,,,,,,,,,,358,,,0.008,0.016000001,,,,,,,,,,,,,,,,,,70,
NMD146,83.669998,84.669998,0.02,,489,0.007,0,0.15000001,0.14,,0.1,3.5699999,89.800003,1650,1.64,29,,6.48,0.52999997,0.5,,0.025,1.5,9.3999996,,1240,0.18000001,1,1250,130,1,0.012,0,1,0.002,,12,25.200001,1,0.2,98,0.059999999,0,0.2,,0.039999999,0,117,0.89999998,7.5,72,15.9
NMD146,84.669998,85.230003,0.01,,1180,0.011,0,0.090000004,0.14,,0.1,2.96,98.400002,1570,0.46000001,35,,6.79,0.50999999,0.5,,0.030999999,1.2,4.8000002,,1170,0.18000001,0.80000001,1550,70,1,0.011,0.012,0.30000001,0,,20.1,24.799999,1,0,89.400002,0.050000001,0,0.2,,0.029999999,0,122,2,7.1999998,76,16.4
NMD146,85.230003,85.68,0.029999999,,747,0.007,10,0.15000001,0.14,,0.090000004,3.5599999,91.800003,1400,1.6799999,60.700001,,5.5999999,0.43000001,0.40000001,,0.025,1.4,19.799999,,1270,0.28,0.69999999,1250,170,1.1,0.006,0.006,2.4000001,0.002,,20.4,20.6,1,0.2,61.400002,0,0,0.2,,0.059999999,0,102,1.3,7.8000002,66,12.2
NMD146,85.68,86.68,0.01,,989,0.025,150,0.13,0.18000001,,0.07,3.0999999,95,1860,6.29,23,,6.2800002,0.28,0.40000001,,0.017999999,1.1,34,,1140,0.16,0.69999999,1410,130,1.7,0.008,0.006,18.200001,0,,31,22,1,0.2,69.099998,0,0,0,,0.19,0,121,0.5,7.5999999,66,9.5
NMD146,100.07,101.1,0.050000001,,16.5,0.001,30,0.15000001,0.050000001,,0.07,3.6600001,94.699997,2130,1.9,68,,6.25,1.03,0.40000001,,0.028999999,1.5,12.4,,1210,0.18000001,1,1220,140,1.1,0.011,0.01,5.5,0.002,,2.4400001,14.4,1,0.2,58.799999,0.059999999,0,0.2,,0.1,0,124,0.30000001,7.4000001,84,12
NMD146,101.1,102,0.02,,16,0,160,0.23,0.02,,0.059999999,5.0999999,80.900002,1650,7.6100001,17,,7.5999999,0.79000002,0.60000002,,0.032000002,2.2,25,,1290,0.18000001,1.2,813,180,2.5,0.01,0.023,28.700001,0.002,,3.3,29.799999,1,0.30000001,55.200001,0.079999998,0,0.40000001,,0.41,0.1,147,0.2,9.5,70,17.4
NMD146,102,102.51,0.059999999,,10,0,360,0.23999999,0.02,,0.07,6.9699998,81.300003,1680,12,36.799999,,8.9700003,0.5,0.89999998,,0.034000002,3.0999999,42,,1410,0.31999999,1.2,612,220,3.7,0.008,0.005,53.799999,0,,3.45,28.6,1,0.5,37.599998,0.079999998,0,0.69999999,,0.75999999,0.2,160,0.1,11.4,77,27
NMD146,102.51,103.69,0.029999999,,5,0,40,0.14,0.01,,0.079999998,4.8899999,98.199997,1740,2.4200001,62,,7.8899999,0.76999998,0.60000002,,0.027000001,2,19,,1300,0.23,1,1180,190,1.7,0.007,0.014,8.8999996,0.002,,3.1099999,25.799999,1,0.30000001,42.599998,0.059999999,0,0.40000001,,0.13,0.1,138,0.1,9.1000004,79,20
NMD146,103.69,104.76,0.02,,5,0,80,0.12,0.01,,0.07,3.4200001,93,1440,1.7,47,,6.7600002,0.69,0.5,,0.025,1.4,19,,1360,0.18000001,0.69999999,1160,140,1.8,0.006,0.008,11.2,0.002,,2.23,22.799999,1,0.2,81.199997,0,0,0,,0.13,0,117,0.1,8,74,16.700001
NMD146,104.76,105.2,0.050000001,,1.4,0,350,0.23,0.01,,0.07,5.8699999,86,1650,11.15,93,,8.7200003,0.66000003,0.80000001,,0.035,2.5,47.700001,,1210,0.23,1.1,895,180,4.4000001,0.009,0.017000001,53.200001,0.002,,3.04,27.200001,1,0.5,35.099998,0.07,0,0.5,,0.79000002,0.1,150,0.1,10.3,75,23.9
NMD146,105.2,106,0.029999999,,2.2,0,90,0.22,0.01,,0.07,5.5500002,90.599998,1420,4.5799999,68,,7.8400002,0.41999999,0.60000002,,0.028999999,2.5,25.1,,1320,0.23999999,0.89999998,981,190,2.3,0.006,0.016000001,18.1,0.002,,3.8900001,24.200001,1,0.30000001,28.9,0.059999999,0,0.5,,0.25999999,0.1,125,0.1,9.6000004,73,18.1
NMD146,106,107.32,0.029999999,,1.9,0,40,0.17,0.01,,0.059999999,5.4699998,99.5,1870,2.6199999,54,,8.2399998,0.67000002,0.69999999,,0.030999999,2.3,20.4,,1160,0.25,1,1170,190,1.7,0.009,0.014,8.6000004,0.002,,4.48,25.1,1,0.30000001,32.400002,0.059999999,0,0.5,,0.12,0.1,143,0.1,9.5,78,20.700001
NMD146,107.32,108,0.029999999,,5,0,10,0.1,0.01,,0.039999999,2.96,92,1500,0.93000001,46,,5.8899999,0.25,0.30000001,,0.022,1.1,14.8,,1180,0.19,0.60000002,1370,120,1.2,0.005,0,2.7,0.002,,1.88,19.6,1,0.2,89.699997,0,0,0,,0.039999999,0,104,0.1,7.3000002,70,8.6000004
NMD146,108,109.14,0.02,,1.3,0,10,0.090000004,0.01,,0.039999999,2.5999999,102,1720,2.4000001,34,,5.6799998,0.86000001,0.2,,0.023,1,17.6,,1080,0.18000001,0.60000002,1490,140,1.3,0.008,0.007,8.3000002,0,,1.63,7.3000002,1,0.2,88.800003,0,0,0,,0.11,0,105,0.1,6.5999999,65,5.4000001
NMD146,109.14,110,0.059999999,,7,0,0,0.059999999,0.02,,0.039999999,2.1900001,108,1200,0.1,44.299999,,3.98,0.37,0.1,,0.018999999,0.80000001,9.3000002,,1430,0.73000002,0.5,2000,100,2.4000001,0.004,0.017999999,0.40000001,0.002,,0.94,10.4,1,0.2,81.900002,0.050000001,0,0,,0.02,0,71,0.1,4.9000001,86,3.8
NMD146,110,110.75,0.029999999,,10,0,0,0,0.01,,0.029999999,1.86,96,1170,0.22,29.200001,,4.46,0.23999999,0.1,,0.017000001,0.69999999,10.2,,1270,0.40000001,0.5,1900,100,1.3,0.005,0.008,0.69999999,0.002,,1.25,14.4,1,0.2,41.299999,0,0,0,,0.02,0,80,0.1,4.5999999,59,3.5999999
NMD146,110.75,111.44,0.039999999,,6,0,0,0.059999999,0.02,,0.039999999,2.3,100,1450,0.41,66,,4.73,0.19,0.1,,0.02,0.89999998,12.5,,902,0.28,0.60000002,1770,100,1.2,0.004,0,1.5,0.002,,1.58,17.6,1,0.2,74.900002,0,0,0,,0.029999999,0,88,0.1,5.3000002,64,4
NMD148,256,256.70001,,,129,0.015,,,,,,,101,441,,213,,,,,,,,,,,,,2270,,,0.013,0,,,,,,,,,,,,,,,,,,178,
NMD148,256.70001,257.5,,,137,0.046999998,,,,,,,59,334,,96,,,,,,,,,,,,,167,,,0.008,0,,,,,,,,,,,,,,,,,,141,
NMD148,257.5,258.5,,,84,0.004,,,,,,,62,340,,92,,,,,,,,,,,,,178,,,0.007,0,,,,,,,,,,,,,,,,,,154,
NMD148,258.5,259.5,,,29,0.001,,,,,,,64,376,,119,,,,,,,,,,,,,160,,,0.004,0,,,,,,,,,,,,,,,,,,158,
NMD148,259.5,260.5,,,68,0,,,,,,,56,409,,102,,,,,,,,,,,,,159,,,0.005,0,,,,,,,,,,,,,,,,,,145,
NMD148,260.5,261.5,,,108,0.005,,,,,,,61,454,,104,,,,,,,,,,,,,188,,,0.005,0,,,,,,,,,,,,,,,,,,164,
NMD148,261.5,262.5,,,157,0.008,,,,,,,73,334,,126,,,,,,,,,,,,,215,,,0.007,0.005,,,,,,,,,,,,,,,,,,146,
NMD148,262.5,263.5,,,216,0.022,,,,,,,70,369,,157,,,,,,,,,,,,,204,,,0.035999998,0,,,,,,,,,,,,,,,,,,127,
NMD148,263.5,264.5,,,57,0.005,,,,,,,54,412,,98,,,,,,,,,,,,,144,,,0.008,0,,,,,,,,,,,,,,,,,,186,
NMD148,264.5,265.64999,,,1495,0.052999999,,,,,,,107,360,,139,,,,,,,,,,,,,211,,,0.016000001,0,,,,,,,,,,,,,,,,,,153,
NMD148,265.64999,267,,,3840,0.32699999,,,,,,,100,415,,199,,,,,,,,,,,,,242,,,0.01,0,,,,,,,,,,,,,,,,,,229,
NMD148,267,268,,,1030,0.255,,,,,,,59,337,,167,,,,,,,,,,,,,214,,,0.003,0,,,,,,,,,,,,,,,,,,247,
NMD148,268,269,,,971,0.15899999,,,,,,,52,324,,189,,,,,,,,,,,,,145,,,0.008,0,,,,,,,,,,,,,,,,,,276,
NMD148,269,269.89999,,,2190,0.278,,,,,,,54,269,,132,,,,,,,,,,,,,146,,,0.006,0,,,,,,,,,,,,,,,,,,226,
NMD150,120,121,,,88,0.002,,,,,,,101,1180,,35,,,,,,,,,,,,,1515,,,0.006,0,,,,,,,,,,,,,,,,,,64,
NMD150,121,122,,,65,0.002,,,,,,,105,1385,,77,,,,,,,,,,,,,1550,,,0.006,0.006,,,,,,,,,,,,,,,,,,74,
NMD150,122,123,,,41,0.003,,,,,,,101,1475,,72,,,,,,,,,,,,,1525,,,0.005,0.01,,,,,,,,,,,,,,,,,,72,
NMD150,123,124,,,12,0.004,,,,,,,92,1460,,57,,,,,,,,,,,,,1345,,,0.006,0,,,,,,,,,,,,,,,,,,70,
NMD150,124,125,,,5,0,,,,,,,90,1645,,44,,,,,,,,,,,,,1360,,,0.01,0.007,,,,,,,,,,,,,,,,,,63,
NMD150,125,126,,,14,0.025,,,,,,,92,1765,,42,,,,,,,,,,,,,1400,,,0.014,0,,,,,,,,,,,,,,,,,,57,
NMD150,126,127,,,6,0.001,,,,,,,95,1795,,59,,,,,,,,,,,,,1470,,,0.011,0,,,,,,,,,,,,,,,,,,58,
NMD150,127,128,,,8,0.002,,,,,,,91,1685,,48,,,,,,,,,,,,,1415,,,0.011,0,,,,,,,,,,,,,,,,,,59,
NMD150,128,129,,,10,0,,,,,,,88,1660,,29,,,,,,,,,,,,,1275,,,0.011,0,,,,,,,,,,,,,,,,,,64,
NMD150,129,130,,,0,0.002,,,,,,,85,1580,,42,,,,,,,,,,,,,1170,,,0.01,0,,,,,,,,,,,,,,,,,,57,
NMD150,130,131,,,8,0.007,,,,,,,89,1450,,59,,,,,,,,,,,,,1350,,,0.006,0.037,,,,,,,,,,,,,,,,,,66,
NMD150,131,132,,,138,0.02,,,,,,,95,1365,,53,,,,,,,,,,,,,1650,,,0.004,0.005,,,,,,,,,,,,,,,,,,129,
NMD150,132,133,,,15,0.169,,,,,,,95,1555,,56,,,,,,,,,,,,,1620,,,0.009,0.028000001,,,,,,,,,,,,,,,,,,66,
NMD150,133,134,,,7,0.001,,,,,,,87,1610,,51,,,,,,,,,,,,,1460,,,0.008,0.012,,,,,,,,,,,,,,,,,,64,
NMD150,134,135,,,0,0,,,,,,,86,1315,,55,,,,,,,,,,,,,1340,,,0.008,0.012,,,,,,,,,,,,,,,,,,71,
NMD150,135,136,,,12,0.022,,,,,,,79,1375,,33,,,,,,,,,,,,,1070,,,0.048999999,0.107,,,,,,,,,,,,,,,,,,63,
NMD150,136,137.10001,,,11,0.004,,,,,,,89,1595,,30,,,,,,,,,,,,,1300,,,0.01,0.008,,,,,,,,,,,,,,,,,,64,
NMD150,137.10001,138.5,,,306,0.002,,,,,,,93,1275,,50,,,,,,,,,,,,,2040,,,0.007,0.01,,,,,,,,,,,,,,,,,,57,
NMD150,138.5,139.5,,,125,0.012,,,,,,,87,1025,,8,,,,,,,,,,,,,2230,,,0.005,0.005,,,,,,,,,,,,,,,,,,33,
NMD150,139.5,140.64999,,,96,0.006,,,,,,,89,987,,25,,,,,,,,,,,,,2160,,,0.002,0,,,,,,,,,,,,,,,,,,40,
NMD150,140.64999,141.85001,,,69,0.003,,,,,,,83,1205,,14,,,,,,,,,,,,,1930,,,0.01,0.009,,,,,,,,,,,,,,,,,,45,
NMD150,141.85001,142.5,,,33,0.006,,,,,,,91,1155,,15,,,,,,,,,,,,,2120,,,0.004,0,,,,,,,,,,,,,,,,,,43,
NMD150,142.5,143.5,,,23,0.004,,,,,,,100,1275,,4,,,,,,,,,,,,,2450,,,0.011,0.01,,,,,,,,,,,,,,,,,,30,
NMD150,143.5,144.5,,,86,0.012,,,,,,,100,1340,,47,,,,,,,,,,,,,2830,,,0.032000002,0.027000001,,,,,,,,,,,,,,,,,,49,
NMD150,144.5,145.35001,,,23,0.011,,,,,,,132,1425,,80,,,,,,,,,,,,,4250,,,0.046,0.067000002,,,,,,,,,,,,,,,,,,39,
