anumber,companyholeid,companysampleid,fromdepth,todepth,Ag_PPM,Al_PPM,As_PPM,Au_PPM,Ba_PPM,Be_PPM,Bi_PPM,Ca_PPM,Cd_PPM,Ce_PPM,Co_PPM,Cr_PPM,Cs_PPM,Cu_PPM,Fe_PPM,Ga_PPM,Ge_PPM,Hf_PPM,Hg_PPM,In_PPM,La_PPM,Li_PPM,Mg_PPM,Mn_PPM,Mo_PPM,Nb_PPM,Ni_PPM,P_PPM,Pb_PPM,Pd_PPM,Pt_PPM,Rb_PPM,Re_PPM,S_PPM,Sb_PPM,Sc_PPM,Se_PPM,Sn_PPM,Sr_PPM,Ta_PPM,Te_PPM,Th_PPM,Ti_PPM,Tl_PPM,U_PPM,V_PPM,W_PPM,Y_PPM,Zn_PPM,Zr_PPM
101533,XRD002,ASW65763,178.0,179.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65764,179.0,180.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65765,180.0,181.0,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65766,204.0,205.22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65767,205.22,206.25999,,,,0.0080000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65768,206.25999,207.32001,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65769,207.32001,208.0,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65770,282.0,283.0,,,,0.028000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65771,283.0,284.01001,,,,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65772,284.01001,285.0,,,,0.0049999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65773,285.0,286.0,,,,0.0020000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65774,286.0,287.0,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65775,287.0,288.0,,,,0.0020000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65776,290.89001,292.0,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65777,292.0,293.28,,,,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65778,293.28,294.31,,,,0.0040000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65779,294.31,295.28,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65780,295.28,296.17001,,,,0.0020000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65781,296.17001,297.06,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65782,297.06,298.23001,,,,0.0020000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65783,298.23001,299.20001,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65784,299.20001,300.14999,,,,0.0049999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65785,300.14999,301.03,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65787,301.03,302.03,,,,0.0060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65788,302.03,303.04999,,,,0.0020000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65789,303.04999,304.0,,,,0.0070000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65790,304.0,305.0,,,,0.0020000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65791,305.0,305.57001,,,,0.0040000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65792,305.57001,307.0,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65793,307.0,308.0,,,,0.0080000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65794,308.0,309.0,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65795,309.0,310.22,,,,0.0049999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65796,310.22,311.04001,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65797,311.04001,312.04001,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65798,312.04001,313.04001,,,,0.0049999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65799,313.04001,314.0,,,,0.0080000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65800,314.0,315.0,,,,0.0049999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65801,315.0,316.0,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65802,316.0,317.0,,,,0.0060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65803,317.0,317.64999,,,,0.0060000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65804,317.64999,318.62,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65805,318.62,319.60001,,,,0.0070000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65806,319.60001,320.54001,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65807,320.54001,321.5,,,,0.0099999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65808,321.5,322.51001,,,,0.0070000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65809,322.51001,323.5,,,,0.0070000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65810,323.5,324.26001,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65811,324.26001,325.0,,,,0.0040000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65812,325.0,326.0,,,,0.0070000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65813,326.0,326.84,,,,0.0040000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101533,XRD002,ASW65814,326.84,328.0,,,,0.0040000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102386,ZK100-1,H0001,32.200001,33.200001,0.11,,0.60000002,0.0,,,0.0,474.0,,,1.7,17.0,,19.700001,6750.0,,,,0.0,0.0099999998,,,,52.0,0.40000001,,5.0,,3.5999999,,,,,,0.0,,,,,,0.0,,0.1,,3.6500001,,0.2,,19.4,
102386,ZK100-1,H0002,33.200001,33.900002,0.07,,1.0,0.00060000003,,,0.0,744.0,,,1.5,2.0,,12.0,5740.0,,,,0.0,0.0099999998,,,,58.0,0.40000001,,3.0,,3.7,,,,,,0.0,,,,,,0.0,,0.1,,2.52,,0.2,,15.0,
102386,ZK100-1,H0003,36.200001,37.200001,0.039999999,,1.0,0.00080000004,,,0.0,413.0,,,1.4,0.0,,11.7,5440.0,,,,0.0,0.0,,,,37.0,0.30000001,,3.0,,2.7,,,,,,0.0,,,,,,0.0,,0.0,,2.3699999,,0.1,,9.8000002,
102386,ZK100-1,H0004,37.200001,38.099998,0.07,,0.80000001,0.0,,,0.0,404.0,,,1.4,0.0,,12.5,6660.0,,,,0.0,0.0,,,,51.0,0.30000001,,3.0,,3.9000001,,,,,,0.0,,,,,,0.0,,0.0,,3.5999999,,0.2,,8.6999998,
102386,ZK100-1,H0005,38.799999,39.400002,0.050000001,,2.0,0.0,,,0.0,398.0,,,1.9,3.0,,10.5,6220.0,,,,0.0,0.0,,,,46.0,0.30000001,,5.0,,3.0999999,,,,,,0.0,,,,,,0.0,,0.0,,2.8399999,,0.1,,13.2,
102386,ZK100-1,H0006,42.099998,42.599998,0.059999999,,0.80000001,0.0,,,0.0,390.0,,,1.4,0.0,,9.5,6220.0,,,,0.0,0.0,,,,46.0,0.30000001,,3.0,,5.4000001,,,,,,0.0,,,,,,0.0,,0.0,,2.5699999,,0.2,,7.0,
102386,ZK100-1,H0007,46.299999,47.299999,0.079999998,,0.0,0.00070000003,,,0.30000001,230.0,,,0.80000001,4.0,,6.5,4980.0,,,,0.0,0.0,,,,92.0,0.30000001,,0.0,,5.4000001,,,,,,0.0,,,,,,0.0,,0.0,,4.73,,0.2,,4.5999999,
102386,ZK100-1,H0008,47.299999,47.880001,0.19,,0.69999999,0.0014000001,,,0.0,465.0,,,0.80000001,0.0,,11.3,5820.0,,,,0.0,0.0,,,,64.0,0.40000001,,0.0,,5.8000002,,,,,,0.0,,,,,,0.0,,0.0,,8.8199997,,0.69999999,,4.0999999,
102386,ZK100-1,H0009,49.34,50.34,0.050000001,,0.0,0.0,,,0.0,0.0,,,19.299999,17.0,,50.299999,0.0,,,,0.0,0.02,,,,495.0,1.6,,12.0,,2.0,,,,,,0.0,,,,,,0.0,,0.2,,0.73000002,,0.2,,50.099998,
102386,ZK100-1,H0010,50.34,51.34,0.039999999,,0.0,0.0,,,0.0,0.0,,,19.0,16.0,,39.900002,0.0,,,,0.0,0.02,,,,500.0,2.0,,12.0,,2.0999999,,,,,,0.0,,,,,,0.0,,0.2,,1.04,,0.2,,51.400002,
102386,ZK100-1,H0011,51.34,52.450001,0.039999999,,0.0,0.0,,,0.0,0.0,,,18.0,21.0,,45.799999,0.0,,,,0.0,0.02,,,,531.0,1.1,,15.0,,2.0999999,,,,,,0.0,,,,,,0.0,,0.1,,0.57999998,,0.2,,49.700001,
102386,ZK100-1,H0012,52.450001,53.299999,0.059999999,,1.1,0.0,,,0.1,0.0,,,11.9,19.0,,17.9,0.0,,,,0.0,0.0,,,,447.0,0.30000001,,8.0,,9.1000004,,,,,,0.0,,,,,,0.0,,0.2,,5.9099998,,0.30000001,,39.299999,
102386,ZK100-1,H0013,53.299999,53.799999,0.039999999,,0.0,0.0,,,0.0,3920.0,,,3.5999999,20.0,,9.8000002,0.0,,,,0.0,0.0,,,,212.0,3.4000001,,5.0,,6.0999999,,,,,,0.0,,,,,,0.0,,0.0,,4.1500001,,0.2,,18.4,
102386,ZK100-1,H0014,53.799999,54.799999,0.050000001,,0.0,0.0,,,0.1,0.0,,,19.700001,28.0,,59.599998,0.0,,,,0.0,0.02,,,,617.0,0.69999999,,43.0,,3.7,,,,,,0.0,,,,,,0.0,,0.2,,2.3199999,,0.2,,55.0,
102386,ZK100-1,H0015,54.799999,55.299999,0.050000001,,0.0,0.0,,,0.1,0.0,,,22.1,83.0,,51.700001,0.0,,,,0.0,0.02,,,,698.0,0.60000002,,66.0,,4.8000002,,,,,,0.0,,,,,,0.0,,0.30000001,,2.3800001,,0.40000001,,48.599998,
102386,ZK100-1,H0016,55.299999,56.549999,0.07,,0.0,0.0,,,0.0,1320.0,,,1.2,5.0,,17.9,7320.0,,,,0.0,0.0,,,,158.0,0.69999999,,3.0,,13.3,,,,,,0.0,,,,,,0.0,,0.0,,4.5100002,,0.40000001,,9.1000004,
102386,ZK100-1,H0017,56.549999,57.599998,0.12,,0.0,0.0,,,0.0,2900.0,,,2.3,10.0,,14.1,0.0,,,,0.0,0.0099999998,,,,223.0,0.40000001,,6.0,,11.2,,,,,,0.0,,,,,,0.0,,0.0,,6.21,,0.5,,12.8,
102386,ZK100-1,H0018,57.599998,58.299999,0.050000001,,0.0,0.0,,,0.40000001,0.0,,,20.700001,28.0,,46.900002,0.0,,,,0.0,0.02,,,,678.0,1.6,,40.0,,6.6999998,,,,,,0.0,,,,,,0.0,,0.2,,3.9200001,,0.30000001,,60.099998,
102386,ZK100-1,H0019,58.299999,59.049999,0.090000004,,0.0,0.0,,,0.0,1980.0,,,1.1,7.0,,40.099998,7150.0,,,,0.0,0.0,,,,112.0,0.89999998,,3.0,,12.4,,,,,,0.0,,,,,,0.0,,0.0,,5.6900001,,0.40000001,,7.8000002,
102386,ZK100-1,H0020,59.049999,60.099998,0.1,,0.0,0.00060000003,,,0.5,0.0,,,24.9,95.0,,129.0,0.0,,,,0.0,0.02,,,,757.0,2.5999999,,71.0,,5.0,,,,,,0.0,,,,,,0.0,,0.2,,1.4400001,,1.1,,55.099998,
102386,ZK100-1,H0021,60.099998,61.5,0.079999998,,0.69999999,0.0,,,0.30000001,0.0,,,20.700001,40.0,,91.300003,0.0,,,,0.0,0.02,,,,602.0,15.3,,44.0,,4.0999999,,,,,,0.0,,,,,,0.0,,0.2,,1.28,,0.30000001,,51.400002,
102386,ZK100-1,H0022,61.5,62.5,0.050000001,,0.80000001,0.0,,,0.0,6790.0,,,3.4000001,24.0,,12.6,0.0,,,,0.0,0.0,,,,204.0,1.0,,10.0,,7.8000002,,,,,,0.0,,,,,,0.0,,0.0,,2.8800001,,56.799999,,15.9,
102386,ZK100-1,H0023,62.5,63.200001,0.07,,0.0,0.0,,,0.30000001,0.0,,,24.6,94.0,,88.099998,0.0,,,,0.050000001,0.02,,,,685.0,2.5,,78.0,,3.5,,,,,,0.0,,,,,,0.0,,0.2,,1.3099999,,182.0,,53.700001,
102386,ZK100-1,H0024,63.200001,64.199997,0.050000001,,0.69999999,0.0,,,0.0,3040.0,,,1.1,12.0,,8.5,9280.0,,,,0.0,0.0,,,,130.0,0.40000001,,0.0,,10.4,,,,,,0.0,,,,,,0.0,,0.0,,2.3299999,,0.30000001,,8.8999996,
102386,ZK100-1,H0025,64.199997,65.199997,0.050000001,,0.80000001,0.0,,,0.0,2280.0,,,0.89999998,8.0,,6.8000002,8840.0,,,,0.0,0.0,,,,115.0,0.40000001,,0.0,,10.8,,,,,,0.0,,,,,,0.0,,0.0,,2.4000001,,0.40000001,,8.6000004,
102386,ZK100-1,H0026,65.199997,66.199997,0.050000001,,0.5,0.0,,,0.0,3060.0,,,1.2,11.0,,6.0999999,0.0,,,,0.0,0.0,,,,160.0,0.30000001,,0.0,,7.6999998,,,,,,0.0,,,,,,0.0,,0.0,,2.6099999,,0.40000001,,10.5,
102386,ZK100-1,H0027,66.199997,67.199997,0.059999999,,0.60000002,0.0,,,0.0,3080.0,,,3.0,13.0,,29.0,0.0,,,,0.0,0.0,,,,152.0,1.0,,4.0,,10.3,,,,,,0.0,,,,,,0.0,,0.0,,7.1399999,,0.30000001,,14.6,
102386,ZK100-1,H0028,67.199997,67.889999,0.039999999,,0.0,0.0,,,0.2,0.0,,,10.9,21.0,,17.1,0.0,,,,0.0,0.0099999998,,,,366.0,0.30000001,,17.0,,7.5,,,,,,0.0,,,,,,0.0,,0.1,,5.1399999,,0.40000001,,33.700001,
102386,ZK100-1,H0029,67.889999,68.379997,0.07,,0.0,0.0,,,0.30000001,0.0,,,21.1,36.0,,74.699997,0.0,,,,0.0,0.029999999,,,,758.0,0.5,,25.0,,6.0999999,,,,,,0.0,,,,,,0.0,,0.30000001,,5.3000002,,0.60000002,,65.599998,
102386,ZK100-1,H0030,68.379997,69.379997,0.059999999,,1.4,0.0,,,0.2,0.0,,,25.9,14.0,,43.299999,0.0,,,,0.0,0.02,,,,723.0,1.0,,28.0,,2.8,,,,,,0.0,,,,,,0.0,,0.30000001,,2.0599999,,0.30000001,,80.5,
102386,ZK100-1,H0031,69.379997,70.379997,0.059999999,,0.0,0.0,,,0.1,0.0,,,22.700001,19.0,,56.0,0.0,,,,0.0,0.02,,,,586.0,0.30000001,,22.0,,2.7,,,,,,0.0,,,,,,0.0,,0.2,,1.04,,0.2,,58.799999,
102386,ZK100-1,H0032,70.379997,71.379997,0.039999999,,0.0,0.0,,,0.2,0.0,,,17.799999,11.0,,33.400002,0.0,,,,0.0,0.0099999998,,,,430.0,0.2,,10.0,,4.0999999,,,,,,0.0,,,,,,0.0,,0.2,,1.8099999,,0.30000001,,48.099998,
102386,ZK100-1,H0033,71.379997,72.379997,0.050000001,,0.5,0.0,,,0.2,0.0,,,22.200001,16.0,,62.099998,0.0,,,,0.0,0.02,,,,529.0,0.60000002,,14.0,,3.7,,,,,,0.0,,,,,,0.0,,0.2,,1.0599999,,0.2,,53.200001,
102386,ZK100-1,H0034,72.379997,73.379997,0.050000001,,0.0,0.0,,,0.1,0.0,,,21.299999,13.0,,57.900002,0.0,,,,0.0,0.02,,,,477.0,0.30000001,,12.0,,3.0999999,,,,,,0.0,,,,,,0.0,,0.1,,0.97000003,,0.2,,53.400002,
102386,ZK100-1,H0035,73.379997,74.379997,0.039999999,,0.0,0.0,,,0.1,0.0,,,21.4,11.0,,60.700001,0.0,,,,0.0,0.02,,,,481.0,1.3,,13.0,,3.2,,,,,,0.0,,,,,,0.0,,0.1,,0.49000001,,0.2,,51.299999,
102386,ZK100-1,H0036,74.379997,75.379997,0.039999999,,0.0,0.0,,,0.0,0.0,,,17.200001,16.0,,40.799999,0.0,,,,0.0,0.0099999998,,,,418.0,0.80000001,,10.0,,3.5999999,,,,,,0.0,,,,,,0.0,,0.1,,3.3099999,,0.2,,45.0,
102386,ZK100-1,H0037,75.379997,76.379997,0.059999999,,0.60000002,0.0,,,0.1,0.0,,,20.9,27.0,,91.400002,0.0,,,,0.0,0.02,,,,520.0,0.69999999,,20.0,,2.8,,,,,,0.0,,,,,,0.0,,0.1,,0.88,,0.2,,50.0,
102386,ZK100-1,H0038,76.379997,77.379997,0.039999999,,0.0,0.0,,,0.1,0.0,,,20.5,17.0,,45.0,0.0,,,,0.0,0.02,,,,545.0,1.1,,15.0,,2.9000001,,,,,,0.0,,,,,,0.0,,0.1,,0.97000003,,0.2,,54.299999,
102386,ZK100-1,H0039,77.379997,78.379997,0.059999999,,0.0,0.0,,,0.1,0.0,,,14.7,14.0,,48.700001,0.0,,,,0.0,0.0,,,,368.0,0.89999998,,11.0,,5.0,,,,,,0.0,,,,,,0.0,,0.1,,5.7399998,,0.2,,37.599998,
102386,ZK100-1,H0040,78.379997,79.650002,0.050000001,,0.0,0.0,,,0.1,0.0,,,19.0,18.0,,57.099998,0.0,,,,0.0,0.02,,,,501.0,1.3,,14.0,,4.4000001,,,,,,0.0,,,,,,0.0,,0.2,,1.47,,0.2,,47.0,
102386,ZK100-1,H0041,79.650002,80.25,0.050000001,,0.0,0.0,,,0.0,7140.0,,,3.5,16.0,,12.4,0.0,,,,0.0,0.0099999998,,,,188.0,0.69999999,,4.0,,7.0,,,,,,0.0,,,,,,0.0,,0.0,,2.6600001,,0.30000001,,14.8,
102386,ZK100-1,H0042,80.25,81.699997,0.059999999,,0.5,0.0,,,0.0,0.0,,,17.4,26.0,,30.299999,0.0,,,,0.0,0.02,,,,507.0,0.2,,32.0,,5.6999998,,,,,,0.0,,,,,,0.0,,0.30000001,,3.9000001,,0.30000001,,47.400002,
102386,ZK100-1,H0043,81.699997,82.449997,0.090000004,,0.69999999,0.0,,,0.0,0.0,,,4.8000002,19.0,,32.900002,0.0,,,,0.0,0.0099999998,,,,227.0,3.0,,9.0,,14.4,,,,,,0.0,,,,,,0.0,,0.1,,6.6300001,,0.30000001,,18.9,
102386,ZK100-1,H0044,82.449997,83.550003,0.059999999,,0.0,0.00060000003,,,0.2,0.0,,,18.799999,23.0,,47.5,0.0,,,,0.0,0.02,,,,503.0,0.30000001,,37.0,,4.0,,,,,,0.0,,,,,,0.0,,0.2,,0.94999999,,0.2,,42.700001,
102386,ZK100-1,H0045,83.550003,85.0,0.11,,0.0,0.00060000003,,,0.0,1430.0,,,0.40000001,0.0,,18.299999,4850.0,,,,0.0,0.0,,,,74.0,0.30000001,,0.0,,16.0,,,,,,0.0,,,,,,0.0,,0.0,,21.1,,0.30000001,,7.6999998,
102386,ZK100-1,H0046,85.0,86.0,0.050000001,,0.0,0.0,,,0.5,0.0,,,20.6,22.0,,35.900002,0.0,,,,0.0,0.02,,,,600.0,1.0,,40.0,,4.5999999,,,,,,0.0,,,,,,0.0,,0.30000001,,0.98000002,,0.30000001,,50.5,
102386,ZK100-1,H0047,86.0,87.0,0.059999999,,0.0,0.0,,,0.2,0.0,,,18.200001,16.0,,29.5,0.0,,,,0.0,0.02,,,,510.0,0.69999999,,35.0,,3.5999999,,,,,,0.0,,,,,,0.0,,0.1,,2.4300001,,0.2,,43.299999,
102386,ZK100-1,H0048,87.0,88.0,0.039999999,,0.0,0.0,,,0.1,0.0,,,20.0,20.0,,47.299999,0.0,,,,0.0,0.02,,,,554.0,2.3,,39.0,,2.5999999,,,,,,0.0,,,,,,0.0,,0.0,,0.5,,0.2,,44.5,
102386,ZK100-1,H0049,88.0,89.0,0.039999999,,0.0,0.0,,,0.0,0.0,,,19.9,20.0,,45.900002,0.0,,,,0.0,0.02,,,,547.0,0.69999999,,39.0,,2.2,,,,,,0.0,,,,,,0.0,,0.0,,0.66000003,,0.30000001,,45.299999,
102386,ZK100-1,H0050,89.0,90.0,0.039999999,,0.0,0.0,,,0.0,0.0,,,19.200001,17.0,,60.900002,0.0,,,,0.0,0.02,,,,498.0,0.69999999,,36.0,,1.7,,,,,,0.0,,,,,,0.0,,0.0,,0.47999999,,0.2,,42.0,
102386,ZK100-1,H0051,90.0,91.0,0.050000001,,0.0,0.0,,,0.0,0.0,,,20.299999,20.0,,56.799999,0.0,,,,0.0,0.02,,,,530.0,1.2,,39.0,,1.6,,,,,,0.0,,,,,,0.0,,0.0,,0.38999999,,0.2,,45.099998,
102386,ZK100-1,H0052,91.0,92.0,0.050000001,,0.0,0.0,,,0.0,0.0,,,19.299999,16.0,,59.099998,0.0,,,,0.0,0.02,,,,482.0,1.2,,37.0,,1.7,,,,,,0.0,,,,,,0.0,,0.0,,0.38,,0.2,,40.299999,
102386,ZK100-1,H0053,92.0,93.0,0.059999999,,0.0,0.0,,,0.0,0.0,,,18.1,20.0,,48.400002,0.0,,,,0.0,0.0099999998,,,,477.0,1.2,,34.0,,5.5999999,,,,,,0.0,,,,,,0.0,,0.0,,1.29,,0.30000001,,46.5,
102386,ZK100-1,H0054,93.0,94.5,0.050000001,,0.0,0.0,,,0.0,0.0,,,19.299999,21.0,,56.700001,0.0,,,,0.0,0.02,,,,500.0,1.7,,39.0,,3.0,,,,,,0.0,,,,,,0.0,,0.0,,0.5,,1.9,,46.0,
102386,ZK100-1,H0055,94.5,95.5,0.07,,0.0,0.0,,,0.0,0.0,,,25.700001,141.0,,102.0,0.0,,,,0.0,0.029999999,,,,762.0,0.80000001,,72.0,,3.0999999,,,,,,0.0,,,,,,0.0,,0.0,,0.20999999,,0.30000001,,47.099998,
102386,ZK100-1,H0056,95.5,96.5,0.039999999,,0.0,0.0,,,0.0,0.0,,,22.4,124.0,,46.700001,0.0,,,,0.0,0.02,,,,666.0,0.30000001,,63.0,,1.1,,,,,,0.0,,,,,,0.0,,0.0,,0.12,,0.2,,42.900002,
102386,ZK100-1,H0057,96.5,97.5,0.090000004,,0.0,0.00050000002,,,0.0,0.0,,,22.6,122.0,,78.0,0.0,,,,0.0,0.029999999,,,,646.0,0.60000002,,62.0,,1.6,,,,,,0.0,,,,,,0.0,,0.0,,0.18000001,,0.40000001,,48.299999,
102386,ZK100-1,H0058,97.5,98.5,0.07,,0.0,0.00070000003,,,0.1,0.0,,,21.299999,121.0,,85.5,0.0,,,,0.0,0.02,,,,645.0,0.5,,59.0,,4.5,,,,,,0.0,,,,,,0.0,,0.0,,5.7800002,,0.1,,39.400002,
102386,ZK100-1,H0059,98.5,99.5,0.07,,0.0,0.0,,,0.0,0.0,,,21.0,115.0,,82.900002,0.0,,,,0.0,0.02,,,,616.0,1.4,,63.0,,12.5,,,,,,0.0,,,,,,0.0,,0.0,,1.08,,0.2,,65.0,
102386,ZK100-1,H0060,99.5,100.5,0.17,,0.5,0.0,,,0.0,0.0,,,22.4,118.0,,104.0,0.0,,,,0.0,0.02,,,,649.0,2.0,,66.0,,78.400002,,,,,,0.0,,,,,,0.0,,0.0,,0.46000001,,0.2,,253.0,
102386,ZK100-1,H0061,100.5,101.5,0.12,,0.0,0.0,,,0.0,0.0,,,21.799999,121.0,,91.900002,0.0,,,,0.0,0.02,,,,645.0,0.80000001,,65.0,,9.6000004,,,,,,0.0,,,,,,0.0,,0.0,,0.82999998,,0.2,,57.599998,
102386,ZK100-1,H0062,101.5,102.5,0.079999998,,0.0,0.0091000004,,,0.0,0.0,,,22.9,140.0,,55.5,0.0,,,,0.0,0.02,,,,691.0,2.3,,66.0,,16.700001,,,,,,0.0,,,,,,0.0,,0.0,,0.31999999,,0.40000001,,75.800003,
102386,ZK100-1,H0063,102.5,103.5,0.029999999,,0.0,0.0,,,0.0,0.0,,,19.5,121.0,,21.1,0.0,,,,0.0,0.02,,,,647.0,0.40000001,,49.0,,1.0,,,,,,0.0,,,,,,0.0,,0.0,,0.31999999,,0.2,,41.400002,
102386,ZK100-1,H0064,103.5,104.7,0.07,,0.0,0.00050000002,,,0.0,0.0,,,27.9,120.0,,114.0,0.0,,,,0.0,0.029999999,,,,796.0,0.5,,76.0,,1.6,,,,,,0.0,,,,,,0.0,,0.0,,0.83999997,,0.2,,47.099998,
102386,ZK100-1,H0065,104.7,105.7,0.050000001,,0.0,0.0,,,0.0,0.0,,,19.4,18.0,,46.799999,0.0,,,,0.0,0.02,,,,524.0,1.0,,34.0,,3.3,,,,,,0.0,,,,,,0.0,,0.0,,1.88,,0.2,,44.0,
102386,ZK100-1,H0066,105.7,106.7,0.1,,0.0,0.0,,,0.0,0.0,,,17.6,16.0,,80.099998,0.0,,,,0.0,0.02,,,,448.0,0.60000002,,31.0,,21.4,,,,,,0.0,,,,,,0.0,,0.0,,1.6799999,,0.30000001,,80.900002,
